corpus,layer,head,gqa_group,region,block_size,top_k,condition,metric,mean,documents,ci_low,ci_high
pg19,27,6,0,remote,16,4,content_vs_question,jaccard,0.13045253357753356,4,0.03854166666666667,0.21239316239316236
pg19,27,6,0,remote,16,4,content_vs_question,js_similarity,0.06938508206469264,4,0.006943419225087349,0.13304309676876536
pg19,27,6,0,remote,16,4,content_vs_question,spearman,0.7683207078591552,4,0.737061930162132,0.79547980420961
pg19,27,6,0,remote,16,4,content_vs_question,top_mass_overlap,0.05513568091069206,4,0.0024687590347745,0.10780260278660962
pg19,27,6,0,remote,16,4,fixed,jaccard,0.19910714285714284,4,0.17976190476190473,0.23601190476190476
pg19,27,6,0,remote,16,4,fixed,js_similarity,0.15459793873900782,4,0.09268761495051506,0.2590834107600409
pg19,27,6,0,remote,16,4,fixed,spearman,0.8008554619859661,4,0.7721187964400662,0.8295921275318661
pg19,27,6,0,remote,16,4,fixed,top_mass_overlap,0.14987171479367753,4,0.07227121033306831,0.25376363487573306
pg19,27,6,0,remote,16,4,fixed_shared,retained_mass,0.826095271351714,4,0.791689401537563,0.860501141165865
pg19,27,6,0,remote,16,4,fixed_shared,retained_ratio,0.8269375024439809,4,0.7927389177208226,0.8611360871671393
pg19,27,6,0,remote,16,4,independent,retained_mass,0.9987276147023862,4,0.9982287489472548,0.9992984624326146
pg19,27,6,0,remote,16,4,lambda_0,coverage,0.32667693284590477,4,0.3061053434081421,0.3500447706554443
pg19,27,6,0,remote,16,4,lambda_0.25,coverage,0.3544979075888845,4,0.3145587818981122,0.3943569449726163
pg19,27,6,0,remote,16,4,lambda_0.5,coverage,0.3543161276289104,4,0.31570735586989596,0.3862727237930724
pg19,27,6,0,remote,16,4,lambda_0.75,coverage,0.3508873034113301,4,0.31776289174468586,0.3904574640947077
pg19,27,6,0,remote,16,4,lambda_1,coverage,0.3313711549696849,4,0.2953423069591532,0.3765484046986151
pg19,27,6,0,remote,16,4,random,jaccard,0.07529761904761904,4,0.06249999999999999,0.0994047619047619
pg19,27,6,0,remote,16,4,random,js_similarity,0.01839319007085719,4,0.003352898458205158,0.036926087554339536
pg19,27,6,0,remote,16,4,random,spearman,0.428567448031235,4,0.36666684206438543,0.47593747095789674
pg19,27,6,0,remote,16,4,random,top_mass_overlap,0.010960905836429573,4,0.0008357425917966072,0.02838760384979103
pg19,27,6,0,remote,16,4,semantic,jaccard,0.14434523809523808,4,0.13913690476190477,0.1495535714285714
pg19,27,6,0,remote,16,4,semantic,js_similarity,0.07777402441701181,4,0.04294167508979938,0.09937691275762348
pg19,27,6,0,remote,16,4,semantic,spearman,0.8400289148216854,4,0.8146725590137301,0.8653852706296405
pg19,27,6,0,remote,16,4,semantic,top_mass_overlap,0.060249418399978064,4,0.028893240395930886,0.08169162923504057
pg19,27,6,0,remote,16,4,semantic_plus_supplement,retained_mass,0.988689753723363,4,0.984898524072789,0.9924535803779466
pg19,27,6,0,remote,16,4,semantic_plus_supplement,retained_ratio,0.9899183735203907,4,0.9866749284187972,0.9931883188786472
pg19,27,6,0,remote,16,4,semantic_shared,retained_mass,0.8244544598377167,4,0.7995228790077406,0.8495448916989068
pg19,27,6,0,remote,16,4,semantic_shared,retained_ratio,0.8254152729138986,4,0.8008646202903754,0.8499659255374217
pg19,27,6,0,remote,16,8,boundary,jaccard,0.450606684981685,4,0.356353021978022,0.5428342490842492
pg19,27,6,0,remote,16,8,boundary,js_similarity,0.3484232388702245,4,0.21612662912331773,0.48071984861713124
pg19,27,6,0,remote,16,8,boundary,spearman,0.8940048766050315,4,0.871154913498979,0.9168763112545583
pg19,27,6,0,remote,16,8,boundary,top_mass_overlap,0.34059013923122855,4,0.20795726843797577,0.4732230100244813
pg19,27,6,0,remote,16,8,content_vs_all,delta_pull,-0.06275526341743491,4,-0.07510937245113951,-0.04526192131814005
pg19,27,6,0,remote,16,8,content_vs_negation,jaccard,0.16814123016233407,4,0.14580583107368822,0.20022331834831836
pg19,27,6,0,remote,16,8,content_vs_negation,js_similarity,0.053188392115122746,4,0.0033936836064114885,0.102983100623834
pg19,27,6,0,remote,16,8,content_vs_negation,spearman,0.7294597154000056,4,0.6964539761160737,0.7602009064507831
pg19,27,6,0,remote,16,8,content_vs_negation,top_mass_overlap,0.04669236545289482,4,0.0007322378157852388,0.0926524930900044
pg19,27,6,0,remote,16,8,content_vs_number,jaccard,0.2343674293849119,4,0.14087755193524426,0.3322401374848927
pg19,27,6,0,remote,16,8,content_vs_number,js_similarity,0.14785448827737674,4,0.06847891191612203,0.24740327795400385
pg19,27,6,0,remote,16,8,content_vs_number,spearman,0.81962686019854,4,0.7343862258092533,0.8871766186543295
pg19,27,6,0,remote,16,8,content_vs_number,top_mass_overlap,0.12592359623581129,4,0.057740431749998586,0.21521777837071074
pg19,27,6,0,remote,16,8,content_vs_pronoun,jaccard,0.18966242091242091,4,0.1283653846153846,0.30127997002997
pg19,27,6,0,remote,16,8,content_vs_pronoun,js_similarity,0.09399351840114821,4,0.03317431386896234,0.15084963804400367
pg19,27,6,0,remote,16,8,content_vs_pronoun,spearman,0.7475938658246448,4,0.7002329574981827,0.7933187080211577
pg19,27,6,0,remote,16,8,content_vs_pronoun,top_mass_overlap,0.08405972798904594,4,0.031718678869060504,0.12856803754344703
pg19,27,6,0,remote,16,8,content_vs_punctuation,jaccard,0.25226162726162726,4,0.23239226051726053,0.272570831945832
pg19,27,6,0,remote,16,8,content_vs_punctuation,js_similarity,0.15779890392310036,4,0.10102440226831338,0.19651228677512805
pg19,27,6,0,remote,16,8,content_vs_punctuation,spearman,0.8079408277475022,4,0.7760074780697404,0.8398741774252639
pg19,27,6,0,remote,16,8,content_vs_punctuation,top_mass_overlap,0.1360914521462208,4,0.08222795716293176,0.17406937294089353
pg19,27,6,0,remote,16,8,content_vs_question,jaccard,0.19897267084767087,4,0.144500407000407,0.23765366577866584
pg19,27,6,0,remote,16,8,content_vs_question,js_similarity,0.06938508206469264,4,0.006943419225087349,0.13414360559852165
pg19,27,6,0,remote,16,8,content_vs_question,spearman,0.7683207078591552,4,0.7415893886923397,0.793102888481251
pg19,27,6,0,remote,16,8,content_vs_question,top_mass_overlap,0.05516061500954486,4,0.002468854602805386,0.10785237541628433
pg19,27,6,0,remote,16,8,fixed,jaccard,0.26279935342435345,4,0.23145881895881898,0.3004360223110223
pg19,27,6,0,remote,16,8,fixed,js_similarity,0.15459793873900782,4,0.07852689577117954,0.25174260245513286
pg19,27,6,0,remote,16,8,fixed,spearman,0.8008554619859661,4,0.7721187964400662,0.8295921275318661
pg19,27,6,0,remote,16,8,fixed,top_mass_overlap,0.14987384273015403,4,0.0727730446887554,0.2537636364891968
pg19,27,6,0,remote,16,8,fixed_shared,retained_mass,0.9715199264499136,4,0.9609930666303551,0.9820437299136457
pg19,27,6,0,remote,16,8,fixed_shared,retained_ratio,0.9715566964667486,4,0.9610331623993671,0.9820273365256791
pg19,27,6,0,remote,16,8,independent,retained_mass,0.9999560620208425,4,0.9999304205672771,0.9999818124089922
pg19,27,6,0,remote,16,8,lambda_0,coverage,0.4884421633948882,4,0.4550099105326278,0.5187051043932048
pg19,27,6,0,remote,16,8,lambda_0.25,coverage,0.5361007291437223,4,0.48944979698372004,0.5854228094440674
pg19,27,6,0,remote,16,8,lambda_0.5,coverage,0.53884963516083,4,0.49529932438759866,0.5903045440721629
pg19,27,6,0,remote,16,8,lambda_0.75,coverage,0.5391029162413896,4,0.4912517130835927,0.5923513605269748
pg19,27,6,0,remote,16,8,lambda_1,coverage,0.497754426696151,4,0.4438916442313695,0.5610835723922365
pg19,27,6,0,remote,16,8,random,jaccard,0.1011675824175824,4,0.08729395604395604,0.11071428571428571
pg19,27,6,0,remote,16,8,random,js_similarity,0.01839319007085719,4,0.003352898458205158,0.036926087554339536
pg19,27,6,0,remote,16,8,random,spearman,0.428567448031235,4,0.3810288129992878,0.47593747095789674
pg19,27,6,0,remote,16,8,random,top_mass_overlap,0.010961463940064725,4,0.0008368259277183669,0.027007759522979395
pg19,27,6,0,remote,16,8,semantic,jaccard,0.27159437784437784,4,0.2434294871794872,0.3055982212232212
pg19,27,6,0,remote,16,8,semantic,js_similarity,0.07777402441701181,4,0.041885019910236396,0.10352371939338241
pg19,27,6,0,remote,16,8,semantic,spearman,0.8400289148216854,4,0.8075921960776614,0.8653852706296405
pg19,27,6,0,remote,16,8,semantic,top_mass_overlap,0.0602499919506123,4,0.027348109912701864,0.0816922586472205
pg19,27,6,0,remote,16,8,semantic_plus_supplement,retained_mass,0.9945595207401731,4,0.9916127964725068,0.9968985356480676
pg19,27,6,0,remote,16,8,semantic_plus_supplement,retained_ratio,0.9946022743172659,4,0.9916878143845854,0.9968410251292039
pg19,27,6,0,remote,16,8,semantic_shared,retained_mass,0.9689728968358224,4,0.9577756856585947,0.9782144713591016
pg19,27,6,0,remote,16,8,semantic_shared,retained_ratio,0.9690135415124602,4,0.9578172431772758,0.9782299119693146
pg19,27,6,0,remote,32,4,boundary,jaccard,0.5610119047619048,4,0.4726190476190477,0.6494047619047619
pg19,27,6,0,remote,32,4,boundary,js_similarity,0.5239865722308135,4,0.4678081944016365,0.5801649500599902
pg19,27,6,0,remote,32,4,boundary,spearman,0.9084254327227452,4,0.8777738312066254,0.9348267728510632
pg19,27,6,0,remote,32,4,boundary,top_mass_overlap,0.5125269500644419,4,0.45799339148488205,0.5670605086440019
pg19,27,6,0,remote,32,4,content_vs_all,delta_pull,-0.055656617562829566,4,-0.07822651251155716,-0.03112220338281681
pg19,27,6,0,remote,32,4,content_vs_negation,jaccard,0.1704817305710163,4,0.14726731601731602,0.19369614512471656
pg19,27,6,0,remote,32,4,content_vs_negation,js_similarity,0.11592926769404203,4,0.04696827290594026,0.19471521044992976
pg19,27,6,0,remote,32,4,content_vs_negation,spearman,0.7535154311781991,4,0.6906409733411926,0.8033400926583443
pg19,27,6,0,remote,32,4,content_vs_negation,top_mass_overlap,0.09896208538427784,4,0.035193823328252404,0.17750054845532204
pg19,27,6,0,remote,32,4,content_vs_number,jaccard,0.28970300532800536,4,0.24557005494505496,0.3412587412587413
pg19,27,6,0,remote,32,4,content_vs_number,js_similarity,0.17031258859566323,4,0.1048276117304735,0.23926181388775525
pg19,27,6,0,remote,32,4,content_vs_number,spearman,0.8549578856913669,4,0.8198920404647605,0.8905502316625116
pg19,27,6,0,remote,32,4,content_vs_number,top_mass_overlap,0.1550519896375978,4,0.08824414510549389,0.2206459658656002
pg19,27,6,0,remote,32,4,content_vs_pronoun,jaccard,0.2391369047619047,4,0.16532738095238092,0.3160714285714285
pg19,27,6,0,remote,32,4,content_vs_pronoun,js_similarity,0.18735285865245094,4,0.13615856011672695,0.26368789652791375
pg19,27,6,0,remote,32,4,content_vs_pronoun,spearman,0.8217513149383607,4,0.7987129641357713,0.8397497756972133
pg19,27,6,0,remote,32,4,content_vs_pronoun,top_mass_overlap,0.16644524291354912,4,0.12526106704317944,0.23783397006709492
pg19,27,6,0,remote,32,4,content_vs_punctuation,jaccard,0.27142857142857146,4,0.20863095238095236,0.3380543154761903
pg19,27,6,0,remote,32,4,content_vs_punctuation,js_similarity,0.22445504997303062,4,0.16592572141582146,0.3178426284742396
pg19,27,6,0,remote,32,4,content_vs_punctuation,spearman,0.838111361361095,4,0.775452346377885,0.8983907419034777
pg19,27,6,0,remote,32,4,content_vs_punctuation,top_mass_overlap,0.20430257173408595,4,0.14694470991151887,0.2939552425936285
pg19,27,6,0,remote,32,4,content_vs_question,jaccard,0.20439178876678876,4,0.15384615384615385,0.25146520146520146
pg19,27,6,0,remote,32,4,content_vs_question,js_similarity,0.12519477137232968,4,0.03203861303465024,0.19978304413904302
pg19,27,6,0,remote,32,4,content_vs_question,spearman,0.7708663795955502,4,0.7367430370819363,0.7993729261805178
pg19,27,6,0,remote,32,4,content_vs_question,top_mass_overlap,0.09869937194703064,4,0.03124246635261888,0.1592639125808214
pg19,27,6,0,remote,32,4,fixed,jaccard,0.2775297619047619,4,0.17366071428571428,0.37023809523809526
pg19,27,6,0,remote,32,4,fixed,js_similarity,0.1704099532165962,4,0.06442219113272715,0.28705094431942746
pg19,27,6,0,remote,32,4,fixed,spearman,0.8512535845346192,4,0.7979920136676618,0.8918141173353396
pg19,27,6,0,remote,32,4,fixed,top_mass_overlap,0.14637286863163412,4,0.04589195897716364,0.26162104144708526
pg19,27,6,0,remote,32,4,fixed_shared,retained_mass,0.8587537318045625,4,0.8251323835128144,0.8923750800963106
pg19,27,6,0,remote,32,4,fixed_shared,retained_ratio,0.8594176897817213,4,0.8259298883161867,0.8929054912472559
pg19,27,6,0,remote,32,4,independent,retained_mass,0.9989968887904774,4,0.9985755238733218,0.9994993714491527
pg19,27,6,0,remote,32,4,lambda_0,coverage,0.43330464033620825,4,0.4038078622485274,0.47829239070107193
pg19,27,6,0,remote,32,4,lambda_0.25,coverage,0.4590001236403436,4,0.4285517557936709,0.5140662002492133
pg19,27,6,0,remote,32,4,lambda_0.5,coverage,0.4622554932095825,4,0.4292434282791001,0.5167949929792139
pg19,27,6,0,remote,32,4,lambda_0.75,coverage,0.46137097291510376,4,0.42787559850041756,0.52058190367631
pg19,27,6,0,remote,32,4,lambda_1,coverage,0.4355381933710978,4,0.3988931721385845,0.4923355334150229
pg19,27,6,0,remote,32,4,random,jaccard,0.11413690476190474,4,0.08645833333333333,0.1400297619047619
pg19,27,6,0,remote,32,4,random,js_similarity,0.055863945236557785,4,0.004121881260333325,0.12178832855520978
pg19,27,6,0,remote,32,4,random,spearman,0.4318897649126242,4,0.3588925387288422,0.48554931297747683
pg19,27,6,0,remote,32,4,random,top_mass_overlap,0.05130879932735037,4,0.0014562012657092327,0.11556267404650172
pg19,27,6,0,remote,32,4,semantic,jaccard,0.2657738095238095,4,0.1855654761904762,0.32767857142857143
pg19,27,6,0,remote,32,4,semantic,js_similarity,0.22799939361099816,4,0.16783187442663672,0.29582497239311567
pg19,27,6,0,remote,32,4,semantic,spearman,0.837082690901812,4,0.8235190160316312,0.8500593200133362
pg19,27,6,0,remote,32,4,semantic,top_mass_overlap,0.21219942632281294,4,0.15525261294812226,0.2706827974632237
pg19,27,6,0,remote,32,4,semantic_plus_supplement,retained_mass,0.99134595424541,4,0.9890254908826345,0.9947828942123587
pg19,27,6,0,remote,32,4,semantic_plus_supplement,retained_ratio,0.9923202006842928,4,0.9895075680389533,0.9953696752548784
pg19,27,6,0,remote,32,4,semantic_shared,retained_mass,0.8577776403605237,4,0.832096385917637,0.8834588948034106
pg19,27,6,0,remote,32,4,semantic_shared,retained_ratio,0.8585677997606778,4,0.8332110211344007,0.8839245783869547
pg19,27,6,0,remote,32,8,boundary,jaccard,0.6222822316572317,4,0.5360757298257299,0.7088865995115996
pg19,27,6,0,remote,32,8,boundary,js_similarity,0.5239865722308135,4,0.4678081944016365,0.5801649500599902
pg19,27,6,0,remote,32,8,boundary,spearman,0.9084254327227452,4,0.873060504219908,0.9375253992496593
pg19,27,6,0,remote,32,8,boundary,top_mass_overlap,0.5125347842354494,4,0.45799497745224815,0.567603189788967
pg19,27,6,0,remote,32,8,content_vs_all,delta_pull,-0.05178160084024019,4,-0.06234616328259199,-0.04421574884748568
pg19,27,6,0,remote,32,8,content_vs_negation,jaccard,0.25079991046711825,4,0.18166431782503212,0.29180513089604
pg19,27,6,0,remote,32,8,content_vs_negation,js_similarity,0.11592926769404203,4,0.04696827290594026,0.19471521044992973
pg19,27,6,0,remote,32,8,content_vs_negation,spearman,0.7535154311781991,4,0.6906409733411926,0.8035193837831326
pg19,27,6,0,remote,32,8,content_vs_negation,top_mass_overlap,0.09896446225283753,4,0.03519390668338587,0.17750378886999735
pg19,27,6,0,remote,32,8,content_vs_number,jaccard,0.4418987335508314,4,0.36324855699855696,0.5579449254853538
pg19,27,6,0,remote,32,8,content_vs_number,js_similarity,0.17031258859566323,4,0.1048276117304735,0.23926181388775525
pg19,27,6,0,remote,32,8,content_vs_number,spearman,0.8549578856913669,4,0.8198920404647605,0.8959286525288643
pg19,27,6,0,remote,32,8,content_vs_number,top_mass_overlap,0.1550519956628636,4,0.09955671681600764,0.2206459690113513
pg19,27,6,0,remote,32,8,content_vs_pronoun,jaccard,0.3219138500388501,4,0.284350024975025,0.35856931263181263
pg19,27,6,0,remote,32,8,content_vs_pronoun,js_similarity,0.18735285865245094,4,0.13468847769516257,0.26445968979923495
pg19,27,6,0,remote,32,8,content_vs_pronoun,spearman,0.8217513149383607,4,0.8005133401308118,0.8394025102732959
pg19,27,6,0,remote,32,8,content_vs_pronoun,top_mass_overlap,0.16644710052299427,4,0.1251514373973021,0.23783945916553648
pg19,27,6,0,remote,32,8,content_vs_punctuation,jaccard,0.3826687201687201,4,0.3008144633144633,0.46452297702297696
pg19,27,6,0,remote,32,8,content_vs_punctuation,js_similarity,0.22445504997303062,4,0.16729281989052014,0.3178426284742396
pg19,27,6,0,remote,32,8,content_vs_punctuation,spearman,0.838111361361095,4,0.7778319808187124,0.8983907419034776
pg19,27,6,0,remote,32,8,content_vs_punctuation,top_mass_overlap,0.20430370527420602,4,0.1469453466774928,0.2939576895960144
pg19,27,6,0,remote,32,8,content_vs_question,jaccard,0.31083419785342864,4,0.29457486957486956,0.32609959484959483
pg19,27,6,0,remote,32,8,content_vs_question,js_similarity,0.12519477137232968,4,0.0378268064119972,0.20557123751638998
pg19,27,6,0,remote,32,8,content_vs_question,spearman,0.7708663795955502,4,0.7320408576449766,0.7980125818776902
pg19,27,6,0,remote,32,8,content_vs_question,top_mass_overlap,0.09869947402466242,4,0.03697270347244446,0.1592641282697402
pg19,27,6,0,remote,32,8,fixed,jaccard,0.43746010933510937,4,0.3521402208902209,0.5227799977799978
pg19,27,6,0,remote,32,8,fixed,js_similarity,0.1704099532165962,4,0.06442219113272715,0.28878333079221963
pg19,27,6,0,remote,32,8,fixed,spearman,0.8512535845346192,4,0.802637922975759,0.8918141173353396
pg19,27,6,0,remote,32,8,fixed,top_mass_overlap,0.14637325356266934,4,0.07326108567420704,0.2593309583415905
pg19,27,6,0,remote,32,8,fixed_shared,retained_mass,0.982614199987104,4,0.9764687721880322,0.9888178806140504
pg19,27,6,0,remote,32,8,fixed_shared,retained_ratio,0.9826351920596057,4,0.975664761740576,0.9887716042128034
pg19,27,6,0,remote,32,8,independent,retained_mass,0.9999763754871323,4,0.9999589554677266,0.9999937955065379
pg19,27,6,0,remote,32,8,lambda_0,coverage,0.6088247397125206,4,0.5712021201823902,0.6648292837976537
pg19,27,6,0,remote,32,8,lambda_0.25,coverage,0.6452478092684,4,0.5999973345211463,0.6944077512000987
pg19,27,6,0,remote,32,8,lambda_0.5,coverage,0.6461415450968505,4,0.5937149260060641,0.7061623837737314
pg19,27,6,0,remote,32,8,lambda_0.75,coverage,0.6445076603319485,4,0.5924228126855737,0.7073521919495489
pg19,27,6,0,remote,32,8,lambda_1,coverage,0.6214512778400829,4,0.5693267549515476,0.6899474736473359
pg19,27,6,0,remote,32,8,random,jaccard,0.17081460206460206,4,0.14793747918747918,0.19369172494172496
pg19,27,6,0,remote,32,8,random,js_similarity,0.055863945236557785,4,0.004121881260333325,0.12178832855520978
pg19,27,6,0,remote,32,8,random,spearman,0.4318897649126242,4,0.3746046843008316,0.48554931297747683
pg19,27,6,0,remote,32,8,random,top_mass_overlap,0.051309146722293066,4,0.0014562382251262717,0.1271462684873418
pg19,27,6,0,remote,32,8,semantic,jaccard,0.4126685814185814,4,0.37411893661893664,0.449535187035187
pg19,27,6,0,remote,32,8,semantic,js_similarity,0.22799939361099816,4,0.16783187442663672,0.28816691279535966
pg19,27,6,0,remote,32,8,semantic,spearman,0.837082690901812,4,0.8235190160316312,0.8531579064692147
pg19,27,6,0,remote,32,8,semantic,top_mass_overlap,0.212199693071532,4,0.15214878515562152,0.27225060098744247
pg19,27,6,0,remote,32,8,semantic_plus_supplement,retained_mass,0.9967178943959007,4,0.9947211329521417,0.9982312536460917
pg19,27,6,0,remote,32,8,semantic_plus_supplement,retained_ratio,0.9967409423138349,4,0.9947350042307963,0.9982425553932507
pg19,27,6,0,remote,32,8,semantic_shared,retained_mass,0.9804686754029847,4,0.9740824112127602,0.9868549395932091
pg19,27,6,0,remote,32,8,semantic_shared,retained_ratio,0.9804913739283152,4,0.9741218703330624,0.9868608775235679
pg19,27,6,0,remote,64,4,boundary,jaccard,0.6153273809523809,4,0.5702380952380952,0.671875
pg19,27,6,0,remote,64,4,boundary,js_similarity,0.6097882295194914,4,0.5231617996513178,0.7048515260056486
pg19,27,6,0,remote,64,4,boundary,spearman,0.885288740906853,4,0.8363053963433587,0.9161132293038768
pg19,27,6,0,remote,64,4,boundary,top_mass_overlap,0.599620576651934,4,0.5082994288388896,0.6909417244649787
pg19,27,6,0,remote,64,4,content_vs_all,delta_pull,-0.05120829727784096,4,-0.0598013602153782,-0.039351355466627644
pg19,27,6,0,remote,64,4,content_vs_negation,jaccard,0.24013824469181616,4,0.176062925170068,0.30421356421356427
pg19,27,6,0,remote,64,4,content_vs_negation,js_similarity,0.1429690477156748,4,0.07093159958834465,0.1988357863319398
pg19,27,6,0,remote,64,4,content_vs_negation,spearman,0.732866763746876,4,0.6642057875962115,0.7799871429550682
pg19,27,6,0,remote,64,4,content_vs_negation,top_mass_overlap,0.1251494695407123,4,0.05010108481314172,0.20061251871103097
pg19,27,6,0,remote,64,4,content_vs_number,jaccard,0.43090867465867466,4,0.3371434294871795,0.5793560606060605
pg19,27,6,0,remote,64,4,content_vs_number,js_similarity,0.18552856745634916,4,0.03545798299265984,0.30159415499064035
pg19,27,6,0,remote,64,4,content_vs_number,spearman,0.8442717056389514,4,0.7993594986351867,0.9074497149852805
pg19,27,6,0,remote,64,4,content_vs_number,top_mass_overlap,0.16044787014463238,4,0.05960088264415539,0.2653437441625789
pg19,27,6,0,remote,64,4,content_vs_pronoun,jaccard,0.34568452380952375,4,0.2811011904761904,0.4138392857142857
pg19,27,6,0,remote,64,4,content_vs_pronoun,js_similarity,0.12358498236926338,4,0.04219584020617388,0.2652562951352916
pg19,27,6,0,remote,64,4,content_vs_pronoun,spearman,0.8188913338771237,4,0.785970468489397,0.8667596550773488
pg19,27,6,0,remote,64,4,content_vs_pronoun,top_mass_overlap,0.09720470814226127,4,0.02147169854055526,0.23249906779292545
pg19,27,6,0,remote,64,4,content_vs_punctuation,jaccard,0.40729166666666666,4,0.3488095238095238,0.46577380952380953
pg19,27,6,0,remote,64,4,content_vs_punctuation,js_similarity,0.3187043482613073,4,0.2787675330307516,0.37954722645883443
pg19,27,6,0,remote,64,4,content_vs_punctuation,spearman,0.8324417681789177,4,0.8048114776929228,0.8549080583456093
pg19,27,6,0,remote,64,4,content_vs_punctuation,top_mass_overlap,0.2846463325375604,4,0.25511261451045913,0.3380386875874747
pg19,27,6,0,remote,64,4,content_vs_question,jaccard,0.29971382783882783,4,0.21117216117216114,0.35479624542124544
pg19,27,6,0,remote,64,4,content_vs_question,js_similarity,0.21311044114235878,4,0.08342698053552598,0.3310434536175966
pg19,27,6,0,remote,64,4,content_vs_question,spearman,0.7686037368940362,4,0.7426988397787281,0.8000911005985029
pg19,27,6,0,remote,64,4,content_vs_question,top_mass_overlap,0.1897054215185705,4,0.06363165746013888,0.3259654535137923
pg19,27,6,0,remote,64,4,fixed,jaccard,0.43854166666666655,4,0.3882440476190476,0.5119047619047618
pg19,27,6,0,remote,64,4,fixed,js_similarity,0.31297374326386324,4,0.14234496588884527,0.4285715019483787
pg19,27,6,0,remote,64,4,fixed,spearman,0.8436925162746491,4,0.8335504061355425,0.8585017048039221
pg19,27,6,0,remote,64,4,fixed,top_mass_overlap,0.29271364494292945,4,0.12541368857095947,0.40288750524646155
pg19,27,6,0,remote,64,4,fixed_shared,retained_mass,0.9023985944353248,4,0.8773531992895742,0.9274439895810753
pg19,27,6,0,remote,64,4,fixed_shared,retained_ratio,0.9028925185499652,4,0.8779498629828086,0.927793527505332
pg19,27,6,0,remote,64,4,independent,retained_mass,0.9993576515140367,4,0.9991198180062386,0.9995891307649158
pg19,27,6,0,remote,64,4,lambda_0,coverage,0.569359887002748,4,0.525092994942743,0.6257766522656686
pg19,27,6,0,remote,64,4,lambda_0.25,coverage,0.5928144221636827,4,0.5457278570162419,0.6673222245618402
pg19,27,6,0,remote,64,4,lambda_0.5,coverage,0.5936310612232445,4,0.5494380307684825,0.6588841309448519
pg19,27,6,0,remote,64,4,lambda_0.75,coverage,0.5885748719860501,4,0.5421252068731954,0.659877426399912
pg19,27,6,0,remote,64,4,lambda_1,coverage,0.5646381952716483,4,0.49761027677577274,0.6547503629910432
pg19,27,6,0,remote,64,4,random,jaccard,0.1757440476190476,4,0.15119047619047615,0.2050037202380951
pg19,27,6,0,remote,64,4,random,js_similarity,0.1884929665437567,4,0.1631671807412536,0.21381875234625974
pg19,27,6,0,remote,64,4,random,spearman,0.4367235309534533,4,0.3891955061231929,0.47745768710453484
pg19,27,6,0,remote,64,4,random,top_mass_overlap,0.16815255352227576,4,0.14264138620249034,0.20107304223283118
pg19,27,6,0,remote,64,4,semantic,jaccard,0.37604166666666666,4,0.3471726190476191,0.40476190476190477
pg19,27,6,0,remote,64,4,semantic,js_similarity,0.16233265470978706,4,0.08086711068593089,0.2299390228326602
pg19,27,6,0,remote,64,4,semantic,spearman,0.8486802306567364,4,0.8140237117303654,0.8741205028651479
pg19,27,6,0,remote,64,4,semantic,top_mass_overlap,0.14853940438558852,4,0.06006598511965309,0.22308737350902041
pg19,27,6,0,remote,64,4,semantic_plus_supplement,retained_mass,0.9939340980673855,4,0.9920834070603356,0.9964067952841208
pg19,27,6,0,remote,64,4,semantic_plus_supplement,retained_ratio,0.9945623542392723,4,0.9928511915671528,0.9968210717745796
pg19,27,6,0,remote,64,4,semantic_shared,retained_mass,0.9019233804658227,4,0.8806981824127326,0.9231485785189129
pg19,27,6,0,remote,64,4,semantic_shared,retained_ratio,0.9024507761700903,4,0.8814087476309396,0.9234928047092409
pg19,27,6,0,remote,64,8,boundary,jaccard,0.6857597263847264,4,0.6600004162504163,0.7220043845043845
pg19,27,6,0,remote,64,8,boundary,js_similarity,0.6097882295194914,4,0.5231617996513178,0.6964146593876651
pg19,27,6,0,remote,64,8,boundary,spearman,0.885288740906853,4,0.8363053963433588,0.9169832876310418
pg19,27,6,0,remote,64,8,boundary,top_mass_overlap,0.5996347239177032,4,0.4877152318669761,0.6909700023949243
pg19,27,6,0,remote,64,8,content_vs_all,delta_pull,-0.04155965517752448,4,-0.053645510467854145,-0.027673027661840547
pg19,27,6,0,remote,64,8,content_vs_negation,jaccard,0.4116325467461831,4,0.29975371850371846,0.5043055933965025
pg19,27,6,0,remote,64,8,content_vs_negation,js_similarity,0.1429690477156748,4,0.07093159958834465,0.19883578633193977
pg19,27,6,0,remote,64,8,content_vs_negation,spearman,0.732866763746876,4,0.6642057875962115,0.7799871429550682
pg19,27,6,0,remote,64,8,content_vs_negation,top_mass_overlap,0.12514988429188362,4,0.05010109011945566,0.20061375652712202
pg19,27,6,0,remote,64,8,content_vs_number,jaccard,0.5759495651978169,4,0.5110597735597735,0.6275873310838345
pg19,27,6,0,remote,64,8,content_vs_number,js_similarity,0.18552856745634916,4,0.06946297992205791,0.3015941549906404
pg19,27,6,0,remote,64,8,content_vs_number,spearman,0.8442717056389514,4,0.7993594986351868,0.9074497149852805
pg19,27,6,0,remote,64,8,content_vs_number,top_mass_overlap,0.1604623403316658,4,0.059600885064122214,0.25612548225848036
pg19,27,6,0,remote,64,8,content_vs_pronoun,jaccard,0.5230262792762792,4,0.45666732572982566,0.599641868548118
pg19,27,6,0,remote,64,8,content_vs_pronoun,js_similarity,0.12358498236926338,4,0.04219584020617388,0.2595569136982284
