layer,head,region,content_minus_function,ci_low,ci_high,documents,ci_excludes_zero,permutation_p_value,fdr_q_value,fdr_significant_0.05
1,26,sink_block_mass,0.0005252508482612946,0.00021792542014328529,0.0008643747128711746,8,True,0.015625,0.09051724137931035,False
1,27,recent_mass,-0.026766696693187104,-0.06526260130154744,0.007663768816563395,8,False,0.2421875,0.4500829646017699,False
1,27,remote_middle_mass,0.02654816301860987,-0.006879287874758986,0.06378007558238645,8,False,0.234375,0.4454185520361991,False
1,27,sink_block_mass,0.0002185350138399915,-0.000941810871855178,0.0013149098947089354,8,False,0.734375,0.8676160337552743,False
2,0,recent_mass,0.022255094190331698,0.009429318619412335,0.03564174307286161,8,True,0.0234375,0.10998603351955308,False
2,0,remote_middle_mass,-0.017971622675795773,-0.02835472279492643,-0.007157870953826732,8,True,0.03125,0.13125,False
2,0,sink_block_mass,-0.004283462116276988,-0.008422192265475003,-1.5277284953101218e-05,8,True,0.109375,0.2835648148148148,False
2,1,recent_mass,-0.02685615995274255,-0.06467420534804072,0.015568194552361633,8,False,0.28125,0.5005296610169492,False
2,1,remote_middle_mass,0.02572389980745901,-0.015368302130502968,0.06282071220077917,8,False,0.28125,0.5005296610169492,False
2,1,sink_block_mass,0.0011322562600313852,-0.00034868358996900694,0.00262945580579273,8,False,0.1953125,0.39917883211678834,False
2,2,recent_mass,0.018170901661303557,-0.007774197832243701,0.04430195876626911,8,False,0.2265625,0.4364965596330275,False
2,2,remote_middle_mass,-0.01744521312219778,-0.04182245191518744,0.007461079574668303,8,False,0.234375,0.4454185520361991,False
2,2,sink_block_mass,-0.0007256881863273185,-0.0023112350728990362,0.0008319562420573638,8,False,0.4375,0.6681818181818182,False
2,3,recent_mass,0.0018090766062257013,-0.0066569172243442915,0.011174893389796157,8,False,0.7109375,0.853125,False
2,3,remote_middle_mass,-0.0001871058331686104,-0.00786255236729255,0.0058734180316615875,8,False,0.953125,0.9884259259259259,False
2,3,sink_block_mass,-0.0016219811674105583,-0.006284037657214662,0.002406818100770133,8,False,0.5625,0.75,False
2,4,recent_mass,0.04376987976461256,0.01774119369813786,0.07605115647237322,8,True,0.015625,0.09051724137931035,False
2,4,remote_middle_mass,-0.04121701288314953,-0.0707289421859709,-0.018008839229155235,8,True,0.015625,0.09051724137931035,False
2,4,sink_block_mass,-0.0025528661446205278,-0.005960561209372561,0.0007125096904045714,8,False,0.203125,0.4081937799043062,False
2,5,recent_mass,0.014293731947814761,-0.007615936680404181,0.0371183082816691,8,False,0.296875,0.5163043478260869,False
2,5,remote_middle_mass,-0.015039091593438338,-0.03652029719079006,0.00548401143708957,8,False,0.2421875,0.4500829646017699,False
2,5,sink_block_mass,0.000745364753361794,-0.0009944407973192903,0.0024224818629030318,8,False,0.4609375,0.6816681338028169,False
2,6,recent_mass,-0.011123059827733067,-0.03935579868367198,0.017766420763925605,8,False,0.484375,0.7015086206896551,False
2,6,remote_middle_mass,0.010314077426799073,-0.017222502670099574,0.037953906825880304,8,False,0.5,0.7094594594594594,False
2,6,sink_block_mass,0.0008089772569365206,-0.0006855768994628282,0.0023831878713599,8,False,0.3828125,0.6148422562141491,False
2,7,recent_mass,-0.06395210246129514,-0.08575220573452141,-0.03961850081461387,8,True,0.015625,0.09051724137931035,False
2,7,remote_middle_mass,0.06260055455484528,0.040025860295066856,0.08393227679734656,8,True,0.015625,0.09051724137931035,False
2,7,sink_block_mass,0.001351546124372542,-0.0007423070931356573,0.003298621578884277,8,False,0.265625,0.4798387096774194,False
2,8,recent_mass,-0.055426961755432935,-0.09966146296786697,-0.019345295935651985,8,True,0.015625,0.09051724137931035,False
2,8,remote_middle_mass,0.051825859645820004,0.01701638623000742,0.09272275751587486,8,True,0.0234375,0.10998603351955308,False
2,8,sink_block_mass,0.003601114025048352,0.0021074423973884795,0.005637214627743786,8,True,0.0078125,0.06433823529411764,False
2,9,recent_mass,-0.06580169121427794,-0.10013385273131209,-0.03353678220015174,8,True,0.015625,0.09051724137931035,False
2,9,remote_middle_mass,0.06381241698398007,0.03278712674596581,0.09723923296722212,8,True,0.015625,0.09051724137931035,False
2,9,sink_block_mass,0.001989247892540937,0.0004495397912795775,0.0035265677925217275,8,True,0.0625,0.19444444444444445,False
2,10,recent_mass,-0.052203741598152636,-0.08307371213267113,-0.024783441339493534,8,True,0.015625,0.09051724137931035,False
2,10,remote_middle_mass,0.05094974701327163,0.024113639311119647,0.0812874092867045,8,True,0.015625,0.09051724137931035,False
2,10,sink_block_mass,0.0012540011032540193,0.000298153202857057,0.0022111520686577896,8,True,0.0390625,0.146484375,False
2,11,recent_mass,0.04225190646755522,0.009444183040993884,0.07474710343477664,8,True,0.0390625,0.146484375,False
2,11,remote_middle_mass,-0.04010455365355642,-0.06952498023626703,-0.008980492726305758,8,True,0.0390625,0.146484375,False
2,11,sink_block_mass,-0.0021473531920213006,-0.004361692587197511,7.433705190513327e-06,8,False,0.1171875,0.28952205882352944,False
2,12,recent_mass,-0.037847298033401075,-0.06685018791172906,-0.0061934670861911005,8,True,0.0625,0.19444444444444445,False
2,12,remote_middle_mass,0.03133328169158395,0.0018512639746872325,0.059454261841270686,8,True,0.109375,0.2835648148148148,False
