coarse_category,fine_category,layer,block_index,key_start,key_end,queries,documents,attention_mass_mean,attention_mass_median,concentration_mean
content,adjective,20,127,16256,16326,1,1,0.610048234462738,0.610048234462738,142.28070068359375
content,adjective,20,127,16256,16332,1,1,0.5891649723052979,0.5891649723052979,126.60843658447266
content,adjective,20,127,16256,16333,1,1,0.4043499827384949,0.4043499827384949,85.76946258544922
content,adjective,20,127,16256,16338,2,2,0.4482273906469345,0.4482273906469345,89.30657577514648
content,adjective,20,127,16256,16340,1,1,0.428761750459671,0.428761750459671,83.40437316894531
content,adjective,20,127,16256,16341,1,1,0.48615458607673645,0.48615458607673645,93.46177673339844
content,adjective,20,127,16256,16342,1,1,0.48139578104019165,0.48139578104019165,91.47639465332031
content,adjective,20,127,16256,16346,1,1,0.4133392870426178,0.4133392870426178,75.07160949707031
content,adjective,20,127,16256,16351,2,2,0.4582342803478241,0.4582342803478241,78.86935806274414
content,adjective,20,127,16256,16352,1,1,0.3127451539039612,0.3127451539039612,53.27091979980469
content,adjective,20,127,16256,16354,1,1,0.4427105486392975,0.4427105486392975,73.87845611572266
content,adjective,20,127,16256,16359,1,1,0.44606146216392517,0.44606146216392517,70.84581756591797
content,adjective,20,127,16256,16360,2,2,0.3391828238964081,0.3391828238964081,53.3560676574707
content,adjective,20,127,16256,16365,1,1,0.45882582664489746,0.45882582664489746,68.88701629638672
content,adjective,20,127,16256,16366,2,2,0.5453419536352158,0.5453419536352158,81.13698196411133
content,adjective,20,127,16256,16367,2,2,0.476585328578949,0.476585328578949,70.27272415161133
content,adjective,20,127,16256,16368,1,1,0.30425506830215454,0.30425506830215454,44.46470642089844
content,adjective,20,127,16256,16372,1,1,0.5259510278701782,0.5259510278701782,74.23164367675781
content,adjective,20,127,16256,16373,2,2,0.453864187002182,0.453864187002182,63.513832092285156
content,adjective,20,127,16256,16374,1,1,0.3996495008468628,0.3996495008468628,55.456443786621094
content,adjective,20,127,16256,16380,1,1,0.3170112371444702,0.3170112371444702,41.876155853271484
content,adjective,20,127,16256,16383,1,1,0.6510456204414368,0.6510456204414368,83.9848861694336
content,adjective,24,0,0,128,32,7,0.4292770540341735,0.42953360080718994,54.83900737762451
content,adjective,24,1,128,256,32,7,0.001945330886883312,0.0016626721480861306,0.24852371943416074
content,adjective,24,2,256,384,32,7,0.0026924324142783007,0.0017977605457417667,0.3438876001164317
content,adjective,24,3,384,512,32,7,0.0041202617230737815,0.0029742115875706077,0.5262925361748785
content,adjective,24,4,512,640,32,7,0.0022161931615301,0.001893611392006278,0.28312810766510665
content,adjective,24,5,640,768,32,7,0.00236346709789359,0.0021171998232603073,0.3018828462809324
content,adjective,24,6,768,896,32,7,0.0026564938916635583,0.0027795974165201187,0.3393679086002521
content,adjective,24,7,896,1024,32,7,0.0033244794940401334,0.003033698769286275,0.4246870265924372
content,adjective,24,8,1024,1152,32,7,0.002946051261460525,0.0027947023045271635,0.37637382047250867
content,adjective,24,9,1152,1280,32,7,0.002874512360904191,0.0023372105788439512,0.36717414483428
content,adjective,24,10,1280,1408,32,7,0.002052341268154123,0.0017568710027262568,0.26221726200310513
content,adjective,24,11,1408,1536,32,7,0.0018607775309646968,0.001437449362128973,0.23779393383301795
content,adjective,24,12,1536,1664,32,7,0.0016359897995243955,0.0016507746768184006,0.20900843478739262
content,adjective,24,13,1664,1792,32,7,0.0019491656421450898,0.001822455378714949,0.24901798274368048
content,adjective,24,14,1792,1920,32,7,0.0015064757681102492,0.0013516873586922884,0.19246780802495778
content,adjective,24,15,1920,2048,32,7,0.0013153447716831579,0.0012484114849939942,0.16805079823825508
content,adjective,24,16,2048,2176,32,7,0.0014304697465377103,0.001086427306290716,0.1827643786673434
content,adjective,24,17,2176,2304,32,7,0.001552755191369215,0.001199534337501973,0.1983572751050815
content,adjective,24,18,2304,2432,32,7,0.0011695514876919333,0.0011435351916588843,0.14941134880064055
content,adjective,24,19,2432,2560,32,7,0.0014124822610028787,0.001316410314757377,0.18045376043301076
content,adjective,24,20,2560,2688,32,7,0.0024086616285785567,0.0015891134971752763,0.30773187102749944
content,adjective,24,21,2688,2816,32,7,0.0020514229108812287,0.0016004048520699143,0.26206195051781833
content,adjective,24,22,2816,2944,32,7,0.0021107642278366257,0.0018092152895405889,0.26966904010623693
content,adjective,24,23,2944,3072,32,7,0.0015139634178922279,0.0015513643738813698,0.1934001948684454
content,adjective,24,24,3072,3200,32,7,0.0018335530403419398,0.0018166356021538377,0.2342376944143325
content,adjective,24,25,3200,3328,32,7,0.0020138942909397883,0.001805828942451626,0.2572238598950207
content,adjective,24,26,3328,3456,32,7,0.001856903019870515,0.001981258508749306,0.23722625081427395
content,adjective,24,27,3456,3584,32,7,0.0020971430822100956,0.0019627800211310387,0.26794391800649464
content,adjective,24,28,3584,3712,32,7,0.001399840650265105,0.001227519940584898,0.17885420587845147
content,adjective,24,29,3712,3840,32,7,0.0019638061203295365,0.001851424458436668,0.2508599522989243
content,adjective,24,30,3840,3968,32,7,0.002239196517621167,0.002121882513165474,0.28609178541228175
content,adjective,24,31,3968,4096,32,7,0.0031073758709680988,0.002534915809519589,0.3969451948069036
content,adjective,24,32,4096,4224,32,7,0.002197881884058006,0.002082224120385945,0.28082769620232284
content,adjective,24,33,4224,4352,32,7,0.0016636205909890123,0.0015677851624786854,0.21252811467275023
content,adjective,24,34,4352,4480,32,7,0.0013925314597145189,0.0012408083421178162,0.17790799029171467
content,adjective,24,35,4480,4608,32,7,0.0014200550758687314,0.0011492420453578234,0.18144131894223392
content,adjective,24,36,4608,4736,32,7,0.0011209912054255255,0.0010312226368114352,0.14324808900710195
content,adjective,24,37,4736,4864,32,7,0.0009647196543483005,0.0008219835290219635,0.12324539182009175
content,adjective,24,38,4864,4992,32,7,0.0010188714068135596,0.0010321344016119838,0.13016635202802718
content,adjective,24,39,4992,5120,32,7,0.001460327271161077,0.001375958847347647,0.18655877467244864
content,adjective,24,40,5120,5248,32,7,0.0012883199324278394,0.0012735222117044032,0.16462432639673352
content,adjective,24,41,5248,5376,32,7,0.0012910437808386632,0.001156133774202317,0.16491680196486413
content,adjective,24,42,5376,5504,32,7,0.001984459725463239,0.0012509964872151613,0.25346726190764457
content,adjective,24,43,5504,5632,32,7,0.0012272532421775395,0.0009463894239161164,0.1567678360734135
content,adjective,24,44,5632,5760,32,7,0.00123036277727806,0.0010406604269519448,0.1571801749523729
content,adjective,24,45,5760,5888,32,7,0.0013884825393688516,0.0012077443534508348,0.1774091145489365
content,adjective,24,46,5888,6016,32,7,0.0014565113351636683,0.001186014269478619,0.1860568200936541
content,adjective,24,47,6016,6144,32,7,0.001172114176370087,0.00102774245897308,0.14972299546934664
content,adjective,24,48,6144,6272,32,7,0.0015834981459192932,0.0015637236647307873,0.2022673161700368
content,adjective,24,49,6272,6400,32,7,0.001781651586497901,0.001656323263887316,0.2276219641789794
content,adjective,24,50,6400,6528,32,7,0.0019215713364246767,0.0014845081605017185,0.24544490058906376
content,adjective,24,51,6528,6656,32,7,0.0026355679819971556,0.0014780272613279521,0.3366957561811432
content,adjective,24,52,6656,6784,32,7,0.0010530378103794646,0.000911478215130046,0.13454240566352382
content,adjective,24,53,6784,6912,32,7,0.0011772003717851476,0.001128818781580776,0.15038720285519958
content,adjective,24,54,6912,7040,32,7,0.0010384053684902028,0.0009394137596245855,0.13266432262025774
content,adjective,24,55,7040,7168,32,7,0.0008852120922711038,0.000746980105759576,0.11310480604879558
content,adjective,24,56,7168,7296,32,7,0.0008804551334833377,0.0008542863070033491,0.11248019256163388
content,adjective,24,57,7296,7424,32,7,0.0017047460351022892,0.0016319777350872755,0.21773854247294366
content,adjective,24,58,7424,7552,32,7,0.002133810447048745,0.0020394616876728833,0.2726317902561277
content,adjective,24,59,7552,7680,32,7,0.0013242056429589866,0.0012119683087803423,0.1691877805860713
content,adjective,24,60,7680,7808,32,7,0.0016398940060753375,0.0011686513316817582,0.20947113540023565
content,adjective,24,61,7808,7936,32,7,0.001036490378282906,0.0009462388698011637,0.1324248214950785
content,adjective,24,62,7936,8064,32,7,0.0010204678728769068,0.0008706367807462811,0.13037967577110976
content,adjective,24,63,8064,8192,32,7,0.0011406253870518412,0.0009494198602624238,0.14571751886978745
content,adjective,24,64,8192,8320,32,7,0.0013515304126485717,0.0012457247357815504,0.17265859013423324
content,adjective,24,65,8320,8448,32,7,0.0015578006314171944,0.0014976054662838578,0.19903014181181788
content,adjective,24,66,8448,8576,32,7,0.0010111197279911721,0.0009720578964333981,0.12917214911431074
content,adjective,24,67,8576,8704,32,7,0.0011551786401469144,0.0010596851934678853,0.1475925927516073
content,adjective,24,68,8704,8832,32,7,0.0013617791628348641,0.0009658665221650153,0.17399366793688387
content,adjective,24,69,8832,8960,32,7,0.000979169545644254,0.0008338518964592367,0.12511233345139772
content,adjective,24,70,8960,9088,32,7,0.0009395808287990803,0.0008231840038206428,0.12003720295615494
content,adjective,24,71,9088,9216,32,7,0.0014658399641120923,0.001332394778728485,0.18726466386578977
content,adjective,24,72,9216,9344,32,7,0.0015538360494247172,0.0013620082754641771,0.1985011207871139
content,adjective,24,73,9344,9472,32,7,0.0013843081642335164,0.0012567135272547603,0.1768630122533068
content,adjective,24,74,9472,9600,32,7,0.0014284465760283638,0.0012315017520450056,0.18249942816328257
content,adjective,24,75,9600,9728,32,7,0.0022221178896870697,0.001901906100101769,0.2838956026826054
content,adjective,24,76,9728,9856,32,7,0.00218488307291409,0.002110207104124129,0.2791219954378903
content,adjective,24,77,9856,9984,32,7,0.0025363637560076313,0.0021303684916347265,0.3240814364980906
content,adjective,24,78,9984,10112,32,7,0.0014991958460086607,0.0012040947331115603,0.1915811781072989
content,adjective,24,79,10112,10240,32,7,0.0013567586238423246,0.0012047188356518745,0.1733527114847675
content,adjective,24,80,10240,10368,32,7,0.0014978433628130006,0.0013032578863203526,0.19137871358543634
content,adjective,24,81,10368,10496,32,7,0.001379610584990587,0.0009953009139280766,0.17628621647600085
content,adjective,24,82,10496,10624,32,7,0.0016642745104036294,0.001496189448516816,0.21262409957125783
content,adjective,24,83,10624,10752,32,7,0.0032108419873111416,0.002920095226727426,0.41021149000152946
content,adjective,24,84,10752,10880,32,7,0.002096063155477168,0.0018799839308485389,0.2678305290173739
content,adjective,24,85,10880,11008,32,7,0.0018622466741362587,0.0013897078461013734,0.23790887370705605
content,adjective,24,86,11008,11136,32,7,0.002495744567568181,0.0021100990707054734,0.31883849622681737
content,adjective,24,87,11136,11264,32,7,0.0021723170630139066,0.001793553470633924,0.27751581743359566
content,adjective,24,88,11264,11392,32,7,0.0012853865100623807,0.0009810912888497114,0.16421462525613606
content,adjective,24,89,11392,11520,32,7,0.001144581916378229,0.001041146577335894,0.14623919408768415
content,adjective,24,90,11520,11648,32,7,0.001554318938360666,0.0014777143951505423,0.19857076136395335
content,adjective,24,91,11648,11776,32,7,0.002883235276385676,0.002739402581937611,0.3683352805674076
content,adjective,24,92,11776,11904,32,7,0.0023755264010105748,0.002219440648332238,0.3035037675872445
content,adjective,24,93,11904,12032,32,7,0.0026514738819969352,0.0023567656753584743,0.33874981896951795
content,adjective,24,94,12032,12160,32,7,0.003898820974427508,0.0036137844435870647,0.4981346991844475
content,adjective,24,95,12160,12288,32,7,0.0023324882440647343,0.002132181543856859,0.2980110964272171
content,adjective,24,96,12288,12416,32,7,0.0023914266275824048,0.001568364561535418,0.3055336456745863
content,adjective,24,97,12416,12544,32,7,0.002200761095082271,0.0014042470720596611,0.2811730501707643
content,adjective,24,98,12544,12672,32,7,0.0024285428298753686,0.002287115203216672,0.31024135183542967
content,adjective,24,99,12672,12800,32,7,0.002773365340544842,0.0024715191684663296,0.35428468231111765
content,adjective,24,100,12800,12928,32,7,0.0022003720077918842,0.002060344209894538,0.28111996594816446
content,adjective,24,101,12928,13056,32,7,0.0038367821907741018,0.0037047640653327107,0.4901941139250994
content,adjective,24,102,13056,13184,32,7,0.0031591954466421157,0.00280992838088423,0.40362707572057843
content,adjective,24,103,13184,13312,32,7,0.0027829485698021017,0.0023986015003174543,0.35556932305917144
content,adjective,24,104,13312,13440,32,7,0.0028504807105491636,0.0024486714974045753,0.364265039563179
content,adjective,24,105,13440,13568,32,7,0.0031185017614916433,0.0029600884299725294,0.3983975634910166
content,adjective,24,106,13568,13696,32,7,0.002506680004444206,0.0021510139340534806,0.3202652893960476
content,adjective,24,107,13696,13824,32,7,0.002850733533705352,0.0025181518867611885,0.36412597144953907
content,adjective,24,108,13824,13952,32,7,0.0033877009846037254,0.0029846569523215294,0.4327721642330289
content,adjective,24,109,13952,14080,32,7,0.003677658227388747,0.003311305772513151,0.46987120201811194
content,adjective,24,110,14080,14208,32,7,0.004206435325613711,0.00332260737195611,0.537408011034131
content,adjective,24,111,14208,14336,32,7,0.003799350241024513,0.0029251688392832875,0.4854093920439482
content,adjective,24,112,14336,14464,32,7,0.0031044549141370226,0.0029621311696246266,0.39666534401476383
content,adjective,24,113,14464,14592,32,7,0.00307529337987944,0.002751354011707008,0.3929530999157578
content,adjective,24,114,14592,14720,32,7,0.0028456629097490804,0.002323743305169046,0.36365294293500483
content,adjective,24,115,14720,14848,32,7,0.0038940865597396623,0.0031089596450328827,0.49756005918607116
content,adjective,24,116,14848,14976,32,7,0.004424894752446562,0.003696502302773297,0.5652679200284183
content,adjective,24,117,14976,15104,32,7,0.003862370638671564,0.0037046546349301934,0.4934710622765124
content,adjective,24,118,15104,15232,32,7,0.00502984352351632,0.003959828172810376,0.6426424947567284
content,adjective,24,119,15232,15360,32,7,0.005695559491869062,0.004197611939162016,0.7276944173499942
content,adjective,24,120,15360,15488,32,7,0.0064531215248280205,0.006308864103630185,0.8244274612516165
content,adjective,24,121,15488,15616,32,7,0.00556937594228657,0.004538290668278933,0.7116570910438895
content,adjective,24,122,15616,15744,32,7,0.006821254290116485,0.006063168169930577,0.8714391747489572
content,adjective,24,123,15744,15872,32,7,0.006585623246792238,0.00583304651081562,0.8415282070636749
content,adjective,24,124,15872,16000,32,7,0.007992831022420432,0.007469075731933117,1.0212755547836423
content,adjective,24,125,16000,16128,32,7,0.011231424439756665,0.010841036215424538,1.4347897274419665
content,adjective,24,126,16128,16256,32,7,0.020621478572138585,0.014301217161118984,2.6338988710194826
content,adjective,24,127,16256,16323,1,1,0.1673395186662674,0.1673395186662674,40.76839828491211
content,adjective,24,127,16256,16324,1,1,0.21866156160831451,0.21866156160831451,52.491641998291016
content,adjective,24,127,16256,16325,2,2,0.23578500002622604,0.23578500002622604,55.785362243652344
content,adjective,24,127,16256,16326,1,1,0.28148484230041504,0.28148484230041504,65.65030670166016
content,adjective,24,127,16256,16332,1,1,0.23572950065135956,0.23572950065135956,50.65702819824219
content,adjective,24,127,16256,16333,1,1,0.24211962521076202,0.24211962521076202,51.35765838623047
content,adjective,24,127,16256,16338,2,2,0.30188874900341034,0.30188874900341034,60.14948844909668
content,adjective,24,127,16256,16340,1,1,0.25946325063705444,0.25946325063705444,50.47178268432617
content,adjective,24,127,16256,16341,1,1,0.3055407702922821,0.3055407702922821,58.739322662353516
content,adjective,24,127,16256,16342,1,1,0.22670824825763702,0.22670824825763702,43.0798454284668
content,adjective,24,127,16256,16346,1,1,0.2634350061416626,0.2634350061416626,47.84564971923828
content,adjective,24,127,16256,16351,2,2,0.2740882635116577,0.2740882635116577,47.174917221069336
content,adjective,24,127,16256,16352,1,1,0.2658426761627197,0.2658426761627197,45.28186798095703
content,adjective,24,127,16256,16354,1,1,0.2856874167919159,0.2856874167919159,47.6748161315918
content,adjective,24,127,16256,16359,1,1,0.21708884835243225,0.21708884835243225,34.47918701171875
content,adjective,24,127,16256,16360,2,2,0.22683461755514145,0.22683461755514145,35.68282890319824
content,adjective,24,127,16256,16365,1,1,0.29699498414993286,0.29699498414993286,44.590110778808594
content,adjective,24,127,16256,16366,2,2,0.2826613485813141,0.2826613485813141,42.054874420166016
content,adjective,24,127,16256,16367,2,2,0.23924730718135834,0.23924730718135834,35.27712535858154
content,adjective,24,127,16256,16368,1,1,0.22348548471927643,0.22348548471927643,32.66080856323242
content,adjective,24,127,16256,16372,1,1,0.2619706094264984,0.2619706094264984,36.97399139404297
content,adjective,24,127,16256,16373,2,2,0.2492659091949463,0.2492659091949463,34.88231658935547
content,adjective,24,127,16256,16374,1,1,0.2638881206512451,0.2638881206512451,36.617835998535156
content,adjective,24,127,16256,16380,1,1,0.2096254974603653,0.2096254974603653,27.69084930419922
content,adjective,24,127,16256,16383,1,1,0.34728357195854187,0.34728357195854187,44.79957962036133
content,adjective,27,0,0,128,32,7,0.1265994903515093,0.10448559001088142,16.17059551924467
content,adjective,27,1,128,256,32,7,0.0030265554764810076,0.002167173195630312,0.3866486753686331
content,adjective,27,2,256,384,32,7,0.004537309914667276,0.003151399432681501,0.5794913461431861
content,adjective,27,3,384,512,32,7,0.006340023877783096,0.003343954333104193,0.8097505564801395
content,adjective,27,4,512,640,32,7,0.0029140182386981905,0.0017692074761725962,0.3721869345754385
content,adjective,27,5,640,768,32,7,0.0038157590934133623,0.0030592376133427024,0.4873700672760606
content,adjective,27,6,768,896,32,7,0.0036548599164234474,0.003016674891114235,0.4668399158399552
content,adjective,27,7,896,1024,32,7,0.006789402485082974,0.00424096011556685,0.8670840240083635
content,adjective,27,8,1024,1152,32,7,0.00492491828299535,0.0036109437933191657,0.6290973504073918
content,adjective,27,9,1152,1280,32,7,0.004868546802754281,0.003112068399786949,0.6217514227610081
content,adjective,27,10,1280,1408,32,7,0.003763751688893535,0.0026379190385341644,0.48073477833531797
content,adjective,27,11,1408,1536,32,7,0.0027884228165930836,0.0023403578670695424,0.3562331498833373
content,adjective,27,12,1536,1664,32,7,0.002198891635543987,0.0016590834711678326,0.28092092444421723
content,adjective,27,13,1664,1792,32,7,0.0021485959159690537,0.0017274207202717662,0.27444472850766033
content,adjective,27,14,1792,1920,32,7,0.0024645845833219937,0.002194310654886067,0.31486249482259154
content,adjective,27,15,1920,2048,32,7,0.0022123938751974492,0.0019579866202548146,0.2826192859793082
content,adjective,27,16,2048,2176,32,7,0.0029983094491399243,0.0020031193271279335,0.38304544397396967
content,adjective,27,17,2176,2304,32,7,0.0023688633600613684,0.0017141638090834022,0.3025493319146335
content,adjective,27,18,2304,2432,32,7,0.002365853338233137,0.0017455813358537853,0.3021812936058268
content,adjective,27,19,2432,2560,32,7,0.0030606214750150684,0.002412622678093612,0.39092580310534686
content,adjective,27,20,2560,2688,32,7,0.0026190389744442655,0.0019843162735924125,0.33456065505743027
content,adjective,27,21,2688,2816,32,7,0.0027722041104425443,0.00264339882414788,0.35411136655602604
content,adjective,27,22,2816,2944,32,7,0.0025412732393306214,0.0020311514381319284,0.32464129058644176
content,adjective,27,23,2944,3072,32,7,0.0020931332765030675,0.0020027508726343513,0.2673432221636176
content,adjective,27,24,3072,3200,32,7,0.0022481102123492747,0.0021295218029990792,0.28717006847728044
content,adjective,27,25,3200,3328,32,7,0.002270669134304626,0.0017331585404463112,0.2900081225670874
content,adjective,27,26,3328,3456,32,7,0.002756985744326812,0.0018734250916168094,0.35228541580727324
content,adjective,27,27,3456,3584,32,7,0.002163960192774539,0.0018548138323239982,0.2764627853175625
content,adjective,27,28,3584,3712,32,7,0.0019113614539492119,0.0014533245121128857,0.24424043105682358
content,adjective,27,29,3712,3840,32,7,0.0030403608434426133,0.0025442532496526837,0.3884751279838383
content,adjective,27,30,3840,3968,32,7,0.0023289755499718012,0.002328578964807093,0.2975736246444285
content,adjective,27,31,3968,4096,32,7,0.0031737176705064485,0.0020332015119493008,0.4054791184607893
content,adjective,27,32,4096,4224,32,7,0.0023958468527780497,0.0022104347590357065,0.30614994559437037
content,adjective,27,33,4224,4352,32,7,0.0022909305221219256,0.0018023995799012482,0.29267813463229686
content,adjective,27,34,4352,4480,32,7,0.0037912478928774362,0.0025683873100206256,0.48441613803151995
content,adjective,27,35,4480,4608,32,7,0.002084859545902873,0.0018526227795518935,0.26638667413499206
content,adjective,27,36,4608,4736,32,7,0.002673919889730314,0.002220291062258184,0.3417058004415594
content,adjective,27,37,4736,4864,32,7,0.0020622282308977447,0.0016227581654675305,0.26344806503038853
content,adjective,27,38,4864,4992,32,7,0.0029064096461297595,0.0018888490158133209,0.371376245690044
content,adjective,27,39,4992,5120,32,7,0.00424469364588731,0.003063609008677304,0.5422077267430723
content,adjective,27,40,5120,5248,32,7,0.0030376954364328412,0.002992827445268631,0.38816765474621207
content,adjective,27,41,5248,5376,32,7,0.0030114498440525495,0.0023904689587652683,0.3846781556494534
content,adjective,27,42,5376,5504,32,7,0.004166592836554628,0.003262074780650437,0.5321735269390047
content,adjective,27,43,5504,5632,32,7,0.0033190310696227243,0.0019218225497752428,0.4239217438735068
content,adjective,27,44,5632,5760,32,7,0.0040472053060511826,0.0027193285059183836,0.5170005564577878
content,adjective,27,45,5760,5888,32,7,0.003439257090576575,0.0029914778424426913,0.43932870985008776
content,adjective,27,46,5888,6016,32,7,0.003462031305389246,0.0029916706262156367,0.44226085813716054
content,adjective,27,47,6016,6144,32,7,0.00283945176670386,0.0018817620584741235,0.3626576643437147
content,adjective,27,48,6144,6272,32,7,0.0036990401949879015,0.003079997026361525,0.4725429187528789
content,adjective,27,49,6272,6400,32,7,0.0035395658342167735,0.0031560473144054413,0.4521837125066668
content,adjective,27,50,6400,6528,32,7,0.0033476694516139105,0.002363833598792553,0.42757501918822527
content,adjective,27,51,6528,6656,32,7,0.005223934971581912,0.002634227159433067,0.6672411873005331
content,adjective,27,52,6656,6784,32,7,0.0028254973785806214,0.0020901758689433336,0.3609757947269827
content,adjective,27,53,6784,6912,32,7,0.002241953311568068,0.0016891657724045217,0.28640511026605964
content,adjective,27,54,6912,7040,32,7,0.0017551923847349826,0.0014600223512388766,0.22422714554704726
content,adjective,27,55,7040,7168,32,7,0.0027456485977381817,0.0021708639105781913,0.35081525798887014
content,adjective,27,56,7168,7296,32,7,0.0023808598089090083,0.0022959274938330054,0.3041887341532856
content,adjective,27,57,7296,7424,32,7,0.0033874502405524254,0.0025654019555076957,0.4326660190708935
content,adjective,27,58,7424,7552,32,7,0.003719310312590096,0.0030027629109099507,0.47506615659222007
content,adjective,27,59,7552,7680,32,7,0.003437464445596561,0.0031128466362133622,0.4391136555932462
content,adjective,27,60,7680,7808,32,7,0.003392129756321083,0.0024085799232125282,0.43323482805863023
content,adjective,27,61,7808,7936,32,7,0.0029254358323669294,0.0026338464813306928,0.37374101649038494
content,adjective,27,62,7936,8064,32,7,0.002450248050081427,0.0020853900350630283,0.31304932944476604
content,adjective,27,63,8064,8192,32,7,0.003518204555803095,0.002597952145151794,0.44950348581187427
content,adjective,27,64,8192,8320,32,7,0.003945491269405466,0.00336379196960479,0.5040948793757707
content,adjective,27,65,8320,8448,32,7,0.0031137529767875094,0.0024966694181784987,0.3978601573035121
content,adjective,27,66,8448,8576,32,7,0.0022052706372051034,0.001844769052695483,0.2817330148536712
content,adjective,27,67,8576,8704,32,7,0.002907096323724545,0.00209692376665771,0.37141870509367436
content,adjective,27,68,8704,8832,32,7,0.0030199898101272993,0.002529335324652493,0.3858824335038662
content,adjective,27,69,8832,8960,32,7,0.002484879913026816,0.001966580399312079,0.31748432922177017
content,adjective,27,70,8960,9088,32,7,0.0029512695291487034,0.0022595617920160294,0.37706639256794006
content,adjective,27,71,9088,9216,32,7,0.003977527566348726,0.0034705958096310496,0.5081903518876061
content,adjective,27,72,9216,9344,32,7,0.004088844141733716,0.0035363832721486688,0.5223420944530517
content,adjective,27,73,9344,9472,32,7,0.003410780987906037,0.0030969124054536223,0.4357922342605889
content,adjective,27,74,9472,9600,32,7,0.003003656531291199,0.002150892512872815,0.38366979104466736
content,adjective,27,75,9600,9728,32,7,0.0034471753915568115,0.002959447097964585,0.44039203238207847
content,adjective,27,76,9728,9856,32,7,0.003650088357971981,0.0028311002533882856,0.4661982206162065
content,adjective,27,77,9856,9984,32,7,0.00406681567983469,0.003980329027399421,0.5196227240376174
content,adjective,27,78,9984,10112,32,7,0.003365455493621994,0.0023914853809401393,0.430076171644032
content,adjective,27,79,10112,10240,32,7,0.003315400255814893,0.0022524045780301094,0.42356922989711165
content,adjective,27,80,10240,10368,32,7,0.003698260041346657,0.002816040301695466,0.4725706042954698
content,adjective,27,81,10368,10496,32,7,0.003638656724433531,0.00308026815764606,0.4649681223090738
content,adjective,27,82,10496,10624,32,7,0.0040852419842849486,0.0038054705364629626,0.5219837303739041
content,adjective,27,83,10624,10752,32,7,0.0037296860355127137,0.0032602737192064524,0.4765101952943951
content,adjective,27,84,10752,10880,32,7,0.0033235712799069006,0.002971613546833396,0.424616286996752
content,adjective,27,85,10880,11008,32,7,0.004975919760909164,0.003644906566478312,0.6356142326258123
content,adjective,27,86,11008,11136,32,7,0.0055697047064313665,0.0038897718768566847,0.7115026377141476
content,adjective,27,87,11136,11264,32,7,0.005931173665885581,0.0037505514919757843,0.7575461477972567
content,adjective,27,88,11264,11392,32,7,0.004267297448677709,0.0033048669574782252,0.5451669760514051
content,adjective,27,89,11392,11520,32,7,0.003584330806916114,0.0033134568948298693,0.4579561250284314
content,adjective,27,90,11520,11648,32,7,0.003472953034361126,0.0029901228845119476,0.4437276986427605
content,adjective,27,91,11648,11776,32,7,0.004373335581476567,0.0036935663083568215,0.558600839227438
content,adjective,27,92,11776,11904,32,7,0.004723461745015811,0.004188714781776071,0.603351041674614
content,adjective,27,93,11904,12032,32,7,0.004482931975871907,0.0037776139797642827,0.5727869553957134
content,adjective,27,94,12032,12160,32,7,0.004147736724917195,0.0033851899206638336,0.5299173512030393
content,adjective,27,95,12160,12288,32,7,0.003770569688640535,0.0031093995785340667,0.4816714799962938
content,adjective,27,96,12288,12416,32,7,0.004639506883904687,0.0033360100351274014,0.5926751494407654
content,adjective,27,97,12416,12544,32,7,0.004663905108373001,0.00298466719686985,0.5959242072422057
content,adjective,27,98,12544,12672,32,7,0.004466435115318745,0.0037953242426738143,0.5705772438086569
content,adjective,27,99,12672,12800,32,7,0.004368732297734823,0.0036136663984507322,0.5581464436836541
content,adjective,27,100,12800,12928,32,7,0.004696965092080063,0.0043961359187960625,0.6001615384593606
content,adjective,27,101,12928,13056,32,7,0.0046438171302725095,0.0043536832090467215,0.5933764344081283
content,adjective,27,102,13056,13184,32,7,0.00477313977535232,0.003848525579087436,0.6098683718591928
content,adjective,27,103,13184,13312,32,7,0.006055099722289015,0.0042250994592905045,0.773813552223146
content,adjective,27,104,13312,13440,32,7,0.004272716265404597,0.003295663627795875,0.5460126749239862
content,adjective,27,105,13440,13568,32,7,0.004994234008336207,0.0044587107840925455,0.6380958980880678
content,adjective,27,106,13568,13696,32,7,0.004960293972544605,0.004033200908452272,0.6337280212901533
content,adjective,27,107,13696,13824,32,7,0.004871397453825921,0.004178625764325261,0.622253762325272
content,adjective,27,108,13824,13952,32,7,0.006820920314567047,0.005066094687208533,0.8715127625036985
content,adjective,27,109,13952,14080,32,7,0.005242154536972521,0.004519527545198798,0.6698549375869334
content,adjective,27,110,14080,14208,32,7,0.008552853283617878,0.006166264647617936,1.0926240687258542
content,adjective,27,111,14208,14336,32,7,0.008202777649785276,0.007902812212705612,1.0479403738863766
content,adjective,27,112,14336,14464,32,7,0.005540315029065823,0.005160716362297535,0.707954716635868
content,adjective,27,113,14464,14592,32,7,0.006330546264507575,0.006400879705324769,0.8088815263472497
content,adjective,27,114,14592,14720,32,7,0.007885956354584778,0.006478570168837905,1.0077964384108782
content,adjective,27,115,14720,14848,32,7,0.008712094553629868,0.007047067862004042,1.1132139191031456
content,adjective,27,116,14848,14976,32,7,0.0068277435275376774,0.005215643905103207,0.8724103202112019
content,adjective,27,117,14976,15104,32,7,0.007178360694524599,0.006577925523743033,0.9171205013990402
