layer,block_index,content_minus_function,ci_low,ci_high,documents,ci_excludes_zero,permutation_p_value,fdr_q_value,fdr_significant_0.05,key_start,key_end
4,50,-6.084567965047734e-05,-0.0001810885766197109,5.2365785933567444e-05,8,False,0.375,0.631578947368421,False,6400,6528
4,51,-5.990884500907599e-05,-0.00012407687235901964,-4.979048783641868e-06,8,True,0.109375,0.35175879396984927,False,6528,6656
4,52,1.4692981678228528e-05,-3.078794033449346e-05,6.50140962631604e-05,8,False,0.59375,0.7905544147843943,False,6656,6784
4,53,-8.906719782333706e-05,-0.000291121160750269,4.422342154681689e-05,8,False,0.578125,0.7789473684210526,False,6784,6912
4,54,-0.00012173420499913791,-0.000294679384620535,2.6064536576448573e-05,8,False,0.2734375,0.546875,False,6912,7040
4,55,8.711632043667804e-05,4.280498478236777e-05,0.00013006779196897043,8,True,0.015625,0.16806722689075632,False,7040,7168
4,56,0.00013179984694332888,-3.5558498776214274e-05,0.0003231370772564964,8,False,0.265625,0.5371248025276462,False,7168,7296
4,57,-1.6918067707230843e-06,-0.00012770844309893588,0.0001305590704513632,8,False,1.0,1.0,False,7296,7424
4,58,-3.680191072598702e-05,-0.0002164523238036457,0.00019551082486619697,8,False,0.7265625,0.8675373134328358,False,7424,7552
4,59,8.8159145842636e-05,-9.501570692320828e-05,0.0002862077968750611,8,False,0.4140625,0.6658291457286433,False,7552,7680
4,60,6.541390212114437e-05,-9.349634495440693e-05,0.0002437567623311345,8,False,0.5,0.7289293849658315,False,7680,7808
4,61,6.337875540964968e-05,-3.93340710980983e-05,0.0001777355984826474,8,False,0.3359375,0.5972222222222222,False,7808,7936
4,62,6.169316194017749e-05,-1.0460858908786425e-05,0.00014343921792971874,8,False,0.234375,0.5,False,7936,8064
4,63,-5.3634191552808685e-05,-0.0004517102260602592,0.000267011411559156,8,False,0.8203125,0.9186351706036745,False,8064,8192
4,64,4.778244765105404e-05,-8.387918530632678e-05,0.00015378390850225092,8,False,0.484375,0.7217694994179278,False,8192,8320
4,65,-7.960772416331778e-05,-0.00020741255770841168,2.3287436592878826e-05,8,False,0.3046875,0.5652173913043478,False,8320,8448
4,66,-5.022124475363048e-07,-0.00011134710248123663,8.287111889370631e-05,8,False,1.0,1.0,False,8448,8576
4,67,-5.778733447591881e-05,-0.00017370192565032813,6.729003926757494e-05,8,False,0.40625,0.6607369758576874,False,8576,8704
4,68,2.0923595086352973e-06,-0.00010215517301680761,0.00011447725600586558,8,False,0.9375,0.9693053311793215,False,8704,8832
4,69,3.2929012976352004e-05,-6.580109131010542e-05,0.00012596780315479294,8,False,0.546875,0.7608695652173914,False,8832,8960
4,70,0.00011056302897414599,4.029017481066287e-07,0.0002559758971908219,8,True,0.1171875,0.36231884057971014,False,8960,9088
4,71,9.996440942463197e-06,-7.608073591683575e-05,0.00011560662422594144,8,False,0.90625,0.9563066776586975,False,9088,9216
4,72,0.00010247628797713527,-7.866978618081843e-06,0.00025362222687456493,8,False,0.1953125,0.45454545454545453,False,9216,9344
4,73,7.04274205883939e-05,-3.522600105917188e-05,0.00018635873074245753,8,False,0.2890625,0.5530642750373692,False,9344,9472
4,74,9.323997160935269e-05,2.7748515934768625e-05,0.00015738329678696039,8,True,0.0546875,0.2777777777777778,False,9472,9600
4,75,2.37795065170862e-05,-0.00019287566641559655,0.00019610098481690706,8,False,0.8125,0.913081650570676,False,9600,9728
4,76,0.00019482298973277142,4.76912971237427e-05,0.0003304223597142198,8,True,0.046875,0.26666666666666666,False,9728,9856
4,77,-0.0003573892262670996,-0.0008159291562013665,0.00010293394184822841,8,False,0.203125,0.4626334519572954,False,9856,9984
4,78,0.00010820808401257097,-8.210589556781576e-05,0.0002756248864537379,8,False,0.2890625,0.5530642750373692,False,9984,10112
4,79,2.8473072245580466e-05,-7.497679540883214e-05,0.0001703213050759707,8,False,0.84375,0.9302325581395349,False,10112,10240
4,80,6.670304784641577e-05,-1.5513848624252052e-05,0.00016667071401796387,8,False,0.234375,0.5,False,10240,10368
4,81,-2.7260689378350757e-05,-0.00020500233102444857,0.0001345903562933549,8,False,0.78125,0.8936550491510277,False,10368,10496
4,82,4.587518714581565e-05,-1.1301034526401729e-05,0.00010649958278883563,8,False,0.21875,0.4827586206896552,False,10496,10624
4,83,-0.00024183186069061282,-0.0007258697189184521,3.183221181037179e-05,8,False,0.40625,0.6607369758576874,False,10624,10752
4,84,-5.089298753738694e-05,-0.0002677915413341882,8.836453917870861e-05,8,False,0.9296875,0.967479674796748,False,10752,10880
4,85,4.2213546004610405e-06,-4.387981928930218e-05,5.310534499860167e-05,8,False,0.8671875,0.9414758269720102,False,10880,11008
4,86,0.00011192988871958274,5.431041501676522e-06,0.000269297855245872,8,True,0.1015625,0.34759358288770054,False,11008,11136
4,87,-4.634469612133018e-06,-7.897274389278868e-05,6.399934500037834e-05,8,False,0.90625,0.9563066776586975,False,11136,11264
4,88,-9.81597807802196e-05,-0.00036813542356879794,7.74891703137265e-05,8,False,0.734375,0.871177015755329,False,11264,11392
4,89,1.138660605509553e-05,-9.690409606430584e-05,0.00011139498081148036,8,False,0.859375,0.9414758269720102,False,11392,11520
4,90,4.601772550874993e-05,-8.592343978158598e-05,0.00019096569425761784,8,False,0.5546875,0.7667386609071274,False,11520,11648
4,91,5.059237735824951e-05,-0.0001666509000366629,0.0002425617476962463,8,False,0.65625,0.8195121951219512,False,11648,11776
4,92,-0.00019400915792367225,-0.0005635329494864943,3.8593244562459674e-05,8,False,0.3671875,0.625,False,11776,11904
4,93,6.90768593027751e-05,-6.036418598961617e-05,0.00019243026595191836,8,False,0.3515625,0.6089309878213802,False,11904,12032
4,94,-0.00014214023228442302,-0.00025474918839659235,-2.981602538232595e-05,8,True,0.0625,0.28776978417266186,False,12032,12160
4,95,8.45655070256352e-05,-8.564505702699264e-05,0.0002762095410701156,8,False,0.4765625,0.71849234393404,False,12160,12288
4,96,-9.4288084544803e-05,-0.00024142612475046952,3.520938841246358e-05,8,False,0.3359375,0.5972222222222222,False,12288,12416
4,97,-0.00023484607638428608,-0.0007360954913936169,4.957304722785965e-05,8,False,0.5703125,0.7749469214437368,False,12416,12544
4,98,0.00011869959542162902,-2.3558640102839552e-05,0.0002685955484334065,8,False,0.1953125,0.45454545454545453,False,12544,12672
4,99,8.258653350527191e-06,-7.562584066636268e-05,0.00010047135694277734,8,False,0.859375,0.9414758269720102,False,12672,12800
4,100,1.3801041757398577e-05,-7.205890949415217e-05,0.00011321895148230606,8,False,0.7734375,0.8918918918918919,False,12800,12928
4,101,-0.00012762120770595358,-0.00020200857277496021,-4.754174253579699e-05,8,True,0.0234375,0.2054794520547945,False,12928,13056
4,102,-5.591328115582393e-05,-0.000252009280558572,9.569503394421292e-05,8,False,0.6875,0.8437200383509108,False,13056,13184
4,103,-7.207978395093601e-06,-0.00011905070286019654,8.853099205525497e-05,8,False,0.921875,0.9624796084828712,False,13184,13312
4,104,1.9898050183728387e-05,-7.609667771441392e-05,0.00014167442037914707,8,False,0.78125,0.8936550491510277,False,13312,13440
4,105,-0.00014452847772902544,-0.00042229629514558127,4.407590535596812e-05,8,False,0.34375,0.6027397260273972,False,13440,13568
4,106,-4.3499909124734314e-05,-0.00013189077454941664,3.371014277459839e-05,8,False,0.390625,0.648508430609598,False,13568,13696
4,107,-0.00026636390406426327,-0.000670887483829679,6.734119618301342e-05,8,False,0.359375,0.6166219839142091,False,13696,13824
4,108,0.0001370928895485754,-0.00011286496728842583,0.0004599224678614982,8,False,0.4765625,0.71849234393404,False,13824,13952
4,109,0.00012938751562884814,-7.502228027044433e-05,0.00036654245844993587,8,False,0.40625,0.6607369758576874,False,13952,14080
4,110,0.0001188121363306386,-0.00022153266371380866,0.0005556734902852644,8,False,0.6875,0.8437200383509108,False,14080,14208
4,111,-5.540687186337866e-05,-0.0004260721756938212,0.0003192838599597649,8,False,0.78125,0.8936550491510277,False,14208,14336
4,112,3.102733141282867e-05,-8.352413923371814e-05,0.00016093640529792305,8,False,0.6640625,0.8252427184466019,False,14336,14464
4,113,-0.0003129147293168947,-0.0004595726467508472,-0.00017273977695260288,8,True,0.015625,0.16806722689075632,False,14464,14592
4,114,8.920284464923419e-05,-9.823267291577764e-05,0.000268268936704353,8,False,0.3984375,0.6546854942233633,False,14592,14720
4,115,0.00013057672392851845,-5.593237541203325e-05,0.0003491548002216497,8,False,0.3203125,0.5823863636363636,False,14720,14848
4,116,0.00018716390404007306,1.6689057827328797e-05,0.00037030361989607517,8,True,0.1015625,0.34759358288770054,False,14848,14976
4,117,1.3429881868977172e-05,-0.00024372573425014926,0.00026869728184777145,8,False,0.9140625,0.9605911330049262,False,14976,15104
4,118,-9.975096820298085e-05,-0.00038981705019005484,0.00016976777200930645,8,False,0.578125,0.7789473684210526,False,15104,15232
4,119,-0.00016695952884787177,-0.00048598121528884217,0.00011138474754322508,8,False,0.359375,0.6166219839142091,False,15232,15360
4,120,0.00021412085469743166,-0.0001316069336764495,0.0005888254207114669,8,False,0.328125,0.5898876404494382,False,15360,15488
4,121,7.212171956688283e-05,-0.00021195005578153936,0.00039810265513569895,8,False,0.6796875,0.8389585342333655,False,15488,15616
4,122,0.00010225705234697389,-0.0005208537282911816,0.0006423444648497331,8,False,0.7421875,0.8739650413983441,False,15616,15744
4,123,0.0005460626350196728,-0.00010839704395747506,0.0013053511407734777,8,False,0.1875,0.4436229205175601,False,15744,15872
4,124,0.0011586009224390274,0.000229821434644166,0.0023232352160931728,8,True,0.0625,0.28776978417266186,False,15872,16000
4,125,0.0008352075553877717,-0.0001835785286925296,0.001967752476032913,8,False,0.25,0.5186385737439222,False,16000,16128
4,126,0.003229211909927791,0.001437354132672767,0.005703611680532986,8,True,0.0078125,0.14925373134328357,False,16128,16256
4,127,-0.020074777616437736,-0.033996620769084614,-0.007989432778130724,8,True,0.0234375,0.2054794520547945,False,16256,16320
8,0,0.01085089351382268,-0.004777025039945773,0.026741615430361722,8,False,0.234375,0.5,False,0,128
8,1,0.000209280406870501,8.359540778864838e-05,0.0003466323889387449,8,True,0.015625,0.16806722689075632,False,128,256
8,2,0.00023198118990398384,3.543656000393284e-05,0.00046523348655368857,8,True,0.0625,0.28776978417266186,False,256,384
8,3,6.237741321192652e-05,-3.3585378963307056e-05,0.00014729785231370256,8,False,0.2421875,0.5081967213114754,False,384,512
8,4,9.681393579786639e-06,-0.0001065607344163835,0.0001216897145875363,8,False,0.875,0.9467455621301775,False,512,640
8,5,0.000258634765389583,-1.0062595324361e-06,0.0005775086012044955,8,False,0.1328125,0.38288288288288286,False,640,768
8,6,0.00010836444124515899,1.3643580389077758e-05,0.00020661935953232243,8,True,0.09375,0.33707865168539325,False,768,896
8,7,-0.0001252632974968054,-0.0002832457671551327,1.2988085538730228e-05,8,False,0.1796875,0.4380952380952381,False,896,1024
8,8,-0.00011679021249316861,-0.00017709653155877403,-6.0714557678646327e-05,8,True,0.0078125,0.14925373134328357,False,1024,1152
8,9,-8.607985764847978e-06,-7.789977110335668e-05,5.330249271650969e-05,8,False,0.8828125,0.947986577181208,False,1152,1280
8,10,1.271170078190112e-05,-5.184921314152549e-05,6.448712725313934e-05,8,False,0.7265625,0.8675373134328358,False,1280,1408
8,11,2.5346773921674387e-05,-4.019990506989445e-05,8.662944597181258e-05,8,False,0.4609375,0.7040572792362768,False,1408,1536
8,12,4.528996965480591e-05,-4.506589704206323e-05,0.000138931149139374,8,False,0.4140625,0.6658291457286433,False,1536,1664
8,13,-1.5659952719652268e-05,-0.00024412974589613253,0.00017031386597261334,8,False,0.8984375,0.9527754763877382,False,1664,1792
8,14,2.311132829914704e-05,-2.0499131810196595e-05,6.39445934447245e-05,8,False,0.328125,0.5898876404494382,False,1792,1920
8,15,7.568628639360037e-05,-1.2991957927358684e-05,0.0001599631139343565,8,False,0.1328125,0.38288288288288286,False,1920,2048
8,16,7.101875042232774e-05,7.629816354003261e-06,0.00013819695563739202,8,True,0.109375,0.35175879396984927,False,2048,2176
8,17,3.878393506016344e-05,-3.3065056475449317e-06,8.601346267103232e-05,8,False,0.171875,0.43052837573385516,False,2176,2304
8,18,4.0214725415920575e-05,-9.872749086715739e-05,0.0001283249802245827,8,False,0.6015625,0.7905544147843943,False,2304,2432
8,19,3.9033029132056404e-05,-9.141187481541494e-06,8.757050051350979e-05,8,False,0.1953125,0.45454545454545453,False,2432,2560
8,20,0.00013812854574990106,6.786981117570661e-05,0.00023201914737750837,8,True,0.0078125,0.14925373134328357,False,2560,2688
8,21,-0.000260495424936995,-0.001146219588557694,0.0002744805663608585,8,False,0.953125,0.9791332263242376,False,2688,2816
8,22,5.7662035460194213e-05,5.697889581613298e-06,0.00012103559947369331,8,True,0.078125,0.31347962382445144,False,2816,2944
8,23,2.3790302440272703e-05,-3.794511433556896e-05,8.648477710969182e-05,8,False,0.515625,0.7424071991001124,False,2944,3072
8,24,6.831036809409552e-05,7.356871752597596e-06,0.00013275808351279547,8,True,0.1015625,0.34759358288770054,False,3072,3200
8,25,6.505508887365581e-05,-1.1061869698712447e-06,0.00012869621882724962,8,False,0.1171875,0.36231884057971014,False,3200,3328
8,26,4.7127352915804176e-05,2.5103864260922366e-06,9.038466381364637e-05,8,True,0.1015625,0.34759358288770054,False,3328,3456
8,27,6.656631274908482e-05,-1.7726829966968564e-05,0.00020586872320335368,8,False,0.4765625,0.71849234393404,False,3456,3584
8,28,9.319111341996261e-05,-2.874646908536306e-05,0.00025276276832872087,8,False,0.359375,0.6166219839142091,False,3584,3712
8,29,8.849809190183871e-05,2.4871577116315877e-05,0.00015829567091411073,8,True,0.046875,0.26666666666666666,False,3712,3840
8,30,4.197841926768514e-05,-6.870291249890133e-06,9.6396414884249e-05,8,False,0.1796875,0.4380952380952381,False,3840,3968
8,31,3.799562169905108e-05,-2.5039361136557706e-05,0.00011290433760355533,8,False,0.40625,0.6607369758576874,False,3968,4096
8,32,3.538856293870323e-05,-8.096608204426821e-05,0.0001552329849469941,8,False,0.609375,0.7934893184130214,False,4096,4224
8,33,8.206911521286926e-06,-3.0410768826137982e-05,4.629706961038894e-05,8,False,0.6953125,0.8476190476190476,False,4224,4352
8,34,2.238252677904381e-05,-0.0002135518627079587,0.00024106732462056266,8,False,0.8671875,0.9414758269720102,False,4352,4480
8,35,-0.00010720709518952451,-0.0006365772270539898,0.0002769125934010803,8,False,0.953125,0.9791332263242376,False,4480,4608
8,36,-0.00012626781277409545,-0.0002552730955726657,-1.9532280311065407e-05,8,True,0.0703125,0.30612244897959184,False,4608,4736
8,37,5.959519293360229e-05,9.945848374774773e-07,0.00011869992093769741,8,True,0.109375,0.35175879396984927,False,4736,4864
8,38,3.4936498050103714e-05,-0.00020057726272579643,0.00024406003560502887,8,False,0.7890625,0.8977777777777778,False,4864,4992
8,39,3.1024499081054336e-05,-6.481427411942591e-05,0.00011857836427060022,8,False,0.5546875,0.7667386609071274,False,4992,5120
8,40,4.4239033571018044e-05,-5.930639924404239e-05,0.0001486882716734942,8,False,0.484375,0.7217694994179278,False,5120,5248
8,41,6.049444125687089e-05,-1.623308868546483e-05,0.00015134712722690935,8,False,0.3046875,0.5652173913043478,False,5248,5376
8,42,2.5796321018234725e-05,-3.289867304696928e-06,5.5692655347172154e-05,8,False,0.1796875,0.4380952380952381,False,5376,5504
8,43,-3.329599256994514e-05,-0.00019046127902075632,7.290418180082505e-05,8,False,0.90625,0.9563066776586975,False,5504,5632
8,44,-1.5501154911789413e-05,-8.414331351784981e-05,4.4414608826139675e-05,8,False,0.703125,0.8547008547008547,False,5632,5760
8,45,-3.911663624580372e-05,-0.00012168900459978002,4.097101078781122e-05,8,False,0.3984375,0.6546854942233633,False,5760,5888
8,46,7.38616328144755e-05,2.9846871558107727e-05,0.00012103488476045764,8,True,0.0234375,0.2054794520547945,False,5888,6016
8,47,5.991672449099992e-05,-1.6464130071454028e-05,0.00014690083804017262,8,False,0.2265625,0.48986486486486486,False,6016,6144
8,48,1.8352395646396765e-05,-0.00015099574816389367,0.00019783417145543481,8,False,0.7578125,0.886654478976234,False,6144,6272
8,49,1.2235419141438388e-05,-0.00010622499789725654,0.00011073833556749254,8,False,0.796875,0.9018567639257294,False,6272,6400
8,50,-3.509408306258229e-05,-0.00016384861655365063,6.460358571565505e-05,8,False,0.7734375,0.8918918918918919,False,6400,6528
8,51,-0.00013761246964281453,-0.00040647711597884104,5.254429137226762e-05,8,False,0.3984375,0.6546854942233633,False,6528,6656
8,52,8.795259774175478e-05,-9.143261599550233e-05,0.0002933212117418674,8,False,0.390625,0.648508430609598,False,6656,6784
8,53,-1.011329764503711e-05,-0.0001226922185611936,8.244703549808936e-05,8,False,0.890625,0.9484193011647255,False,6784,6912
8,54,-3.623217749448167e-05,-0.0003540672830896677,0.00020375693444180755,8,False,0.875,0.9467455621301775,False,6912,7040
8,55,5.3173853816515286e-05,-0.00011262221440938848,0.0001853686885227914,8,False,0.5390625,0.755750273822563,False,7040,7168
8,56,-1.9085740937505006e-05,-0.0001267478348800686,9.125472975472302e-05,8,False,0.7109375,0.8576814326107446,False,7168,7296
8,57,-5.2988758100444455e-05,-0.00024467529380553554,0.00012356533900841643,8,False,0.609375,0.7934893184130214,False,7296,7424
8,58,0.00018444482040561166,-3.10768637398489e-05,0.0005135230746609636,8,False,0.28125,0.5504587155963303,False,7424,7552
8,59,-0.00017708029824293532,-0.0006328986247785317,0.00014300828528822877,8,False,0.625,0.7984031936127745,False,7552,7680
8,60,0.0001413068418511513,6.0608650567872604e-05,0.00023615655734321946,8,True,0.015625,0.16806722689075632,False,7680,7808
8,61,0.00023892829414935165,-3.064963394296173e-05,0.0006570908275967574,8,False,0.2265625,0.48986486486486486,False,7808,7936
8,62,7.416032641872176e-05,-2.1509806292977927e-05,0.00016728114355999362,8,False,0.2265625,0.48986486486486486,False,7936,8064
8,63,3.302213138502963e-05,-0.00013930023101090344,0.00020114474424403063,8,False,0.71875,0.8654750705550329,False,8064,8192
8,64,0.0001269116098846332,5.87468622664061e-05,0.0001897490244920349,8,True,0.015625,0.16806722689075632,False,8192,8320
8,65,0.0001573250900441441,-1.9823303563167265e-05,0.00031359189647783505,8,False,0.1328125,0.38288288288288286,False,8320,8448
8,66,-9.54595353594008e-05,-0.0003968020259423309,0.00010331156275909833,8,False,0.84375,0.9302325581395349,False,8448,8576
8,67,-2.7698863974188285e-05,-0.00010920441306706553,5.854227577149471e-05,8,False,0.5703125,0.7749469214437368,False,8576,8704
8,68,4.731197136414533e-05,-3.4494336453992825e-05,0.00012630579962873682,8,False,0.3046875,0.5652173913043478,False,8704,8832
8,69,0.00010214804112411828,-5.792198308577374e-05,0.0002506522532100269,8,False,0.2578125,0.5263157894736842,False,8832,8960
8,70,-3.0639131945856994e-05,-0.00013028850459776288,7.836833991354706e-05,8,False,0.609375,0.7934893184130214,False,8960,9088
8,71,0.00019651909565060615,7.394814268827895e-05,0.0003548604012658557,8,True,0.0234375,0.2054794520547945,False,9088,9216
8,72,0.0001225188821879244,3.772140272550041e-05,0.00021643602471519574,8,True,0.03125,0.22727272727272727,False,9216,9344
8,73,0.00015508953388140324,7.112240662603227e-05,0.00023051875450961,8,True,0.015625,0.16806722689075632,False,9344,9472
8,74,5.493356665552086e-05,-7.689551225495558e-05,0.0002190716869299006,8,False,0.6015625,0.7905544147843943,False,9472,9600
8,75,-9.680490085729257e-06,-0.00018045967022876875,0.00011665783539277892,8,False,0.9375,0.9693053311793215,False,9600,9728
8,76,8.100406055001118e-05,-0.00026216020462446385,0.00037751190497226637,8,False,0.65625,0.8195121951219512,False,9728,9856
8,77,0.0001248417843100938,-0.00014192135860094756,0.00040710667657028397,8,False,0.4765625,0.71849234393404,False,9856,9984
8,78,0.00015562147131482998,-2.2645584075739184e-05,0.0003709218278209326,8,False,0.2265625,0.48986486486486486,False,9984,10112
8,79,9.73438662869267e-05,-1.88403181470887e-05,0.00021842843236970168,8,False,0.1796875,0.4380952380952381,False,10112,10240
8,80,0.0002020059144491162,4.842160383800131e-05,0.0003690150998571718,8,True,0.0625,0.28776978417266186,False,10240,10368
8,81,-4.325594076100916e-05,-0.0003715593665753554,0.00024905030089112474,8,False,0.8203125,0.9186351706036745,False,10368,10496
8,82,0.0001408936719647061,3.315380030463147e-05,0.00024316491626013033,8,True,0.0546875,0.2777777777777778,False,10496,10624
8,83,-0.00028281405640102675,-0.0010473527992450463,0.00015582347982006457,8,False,0.9375,0.9693053311793215,False,10624,10752
8,84,4.6804262157147276e-05,-0.00018490693207309675,0.0002407528243373292,8,False,0.7109375,0.8576814326107446,False,10752,10880
8,85,0.00015247500002989108,2.2430921843558055e-05,0.0002881288897779094,8,True,0.0703125,0.30612244897959184,False,10880,11008
8,86,0.00019975185139109631,7.008489686933572e-05,0.0003242244999311064,8,True,0.03125,0.22727272727272727,False,11008,11136
8,87,0.0001707388296366352,-6.941906108304369e-06,0.00036142288419224223,8,False,0.15625,0.4106776180698152,False,11136,11264
8,88,-0.0001212567181030295,-0.0005746315092996978,0.0002312834230023239,8,False,0.765625,0.8876811594202898,False,11264,11392
8,89,9.382635718614827e-06,-0.00018023336185894696,0.00019528855105123904,8,False,0.921875,0.9624796084828712,False,11392,11520
8,90,6.579195284692797e-05,-5.965033315703955e-05,0.0001941332798059754,8,False,0.3984375,0.6546854942233633,False,11520,11648
8,91,-0.0007313569886796715,-0.0018550560848568623,0.00020413930236831676,8,False,0.2109375,0.47619047619047616,False,11648,11776
8,92,0.00015854655626299397,-0.0002578511186456009,0.0004585856817632649,8,False,0.4609375,0.7040572792362768,False,11776,11904
8,93,-1.5685683460324614e-05,-0.0002742042899036251,0.00027463792456734135,8,False,0.90625,0.9563066776586975,False,11904,12032
8,94,0.00019756051503098894,-3.728030737104675e-06,0.00039267664740911623,8,False,0.109375,0.35175879396984927,False,12032,12160
8,95,0.00013436482351363726,2.6343168317207565e-05,0.0002418290608368574,8,True,0.078125,0.31347962382445144,False,12160,12288
8,96,0.00015226696868098064,-0.0002337053196430169,0.0006213497004562019,8,False,0.625,0.7984031936127745,False,12288,12416
8,97,-8.743195962241609e-05,-0.0006418260289627686,0.0002531040367408631,8,False,0.984375,0.9936908517350158,False,12416,12544
8,98,0.00040860335428498205,0.00016764803868932356,0.0007228042733311728,8,True,0.015625,0.16806722689075632,False,12544,12672
8,99,8.376834655478213e-05,-5.722234331016665e-06,0.0001615466399089585,8,False,0.109375,0.35175879396984927,False,12672,12800
8,100,0.00010250809229554148,-0.0001548077240335128,0.00034346867953342973,8,False,0.46875,0.7117437722419929,False,12800,12928
8,101,9.971109480571091e-05,-6.706332006714098e-05,0.000300065749504459,8,False,0.390625,0.648508430609598,False,12928,13056
8,102,-0.00020797497333529668,-0.0005948133729948902,9.840048328811e-05,8,False,0.4296875,0.6781750924784217,False,13056,13184
8,103,0.0001082130444342712,2.2543557683307822e-05,0.00017930473964847295,8,True,0.0546875,0.2777777777777778,False,13184,13312
8,104,0.00027902772230753095,-5.163707784061349e-05,0.000755545074467793,8,False,0.3046875,0.5652173913043478,False,13312,13440
8,105,4.095961693045457e-05,-6.529851502250011e-05,0.00013000203198173065,8,False,0.4609375,0.7040572792362768,False,13440,13568
8,106,5.761962062939468e-05,-0.00018339872563508092,0.00034891189176077355,8,False,0.734375,0.871177015755329,False,13568,13696
8,107,-0.0005804515694750836,-0.001599748409220287,0.00013938418262313116,8,False,0.328125,0.5898876404494382,False,13696,13824
8,108,-0.00010696161285117651,-0.0005122526771524593,0.0001664670720348188,8,False,0.8671875,0.9414758269720102,False,13824,13952
8,109,-0.00010469547803730551,-0.00036372148725280685,0.00011025720153366294,8,False,0.5,0.7289293849658315,False,13952,14080
8,110,5.334010090194449e-05,-0.00015889192442204773,0.00024279408892732062,8,False,0.640625,0.8094768015794669,False,14080,14208
8,111,-0.00015648481419414708,-0.001201754363495531,0.0007605042968836641,8,False,0.78125,0.8936550491510277,False,14208,14336
8,112,5.467832246248356e-05,-0.00041688364226027616,0.0004758055049751226,8,False,0.8359375,0.9302325581395349,False,14336,14464
8,113,6.799425740440951e-05,-0.0003695941486453093,0.0005128840101025423,8,False,0.765625,0.8876811594202898,False,14464,14592
8,114,0.00019034783364028254,3.3318463426251755e-05,0.00032898095377090474,8,True,0.0625,0.28776978417266186,False,14592,14720
8,115,0.0002683077629035781,-0.00014371413566702774,0.0006844489913964979,8,False,0.296875,0.5621301775147929,False,14720,14848
8,116,0.000348265856567757,3.9455230691793814e-05,0.0006439085166801887,8,True,0.0859375,0.3235294117647059,False,14848,14976
8,117,0.00044541041977515564,-5.76680313062023e-05,0.0009965762273793492,8,False,0.1796875,0.4380952380952381,False,14976,15104
8,118,6.255308055194328e-05,-0.0002845052808446817,0.0003865460952110718,8,False,0.765625,0.8876811594202898,False,15104,15232
8,119,0.00031205020088245447,-8.709119406219608e-05,0.000727363626051816,8,False,0.1953125,0.45454545454545453,False,15232,15360
8,120,0.0007536769815602328,0.00014905428466233637,0.0015538897693963597,8,True,0.046875,0.26666666666666666,False,15360,15488
8,121,0.0006018217864209901,0.00016773038973474547,0.0010500205743001181,8,True,0.0625,0.28776978417266186,False,15488,15616
8,122,-9.273743943113727e-05,-0.0019399527622966572,0.0017598980695465805,8,False,0.9140625,0.9605911330049262,False,15616,15744
8,123,0.0014773892955490375,0.0003124505240801389,0.0028251669107658946,8,True,0.109375,0.35175879396984927,False,15744,15872
8,124,0.0028398220864486734,0.00010978411143730592,0.0066460162437739405,8,True,0.1328125,0.38288288288288286,False,15872,16000
8,125,0.0025236177027448082,0.0005474231423379648,0.004700616871969643,8,True,0.0546875,0.2777777777777778,False,16000,16128
8,126,0.002640134396260901,-0.0017737901115449173,0.00850267590884401,8,False,0.484375,0.7217694994179278,False,16128,16256
8,127,-0.02699110846860698,-0.043259524315947685,-0.01260893525907516,8,True,0.015625,0.16806722689075632,False,16256,16320
12,0,-0.0004737860115838141,-0.009753298491753083,0.008547969012060092,8,False,0.8984375,0.9527754763877382,False,0,128
12,1,0.0001012111466157409,-0.00016407388788301558,0.00031235354809497936,8,False,0.4921875,0.7258064516129032,False,128,256
12,2,0.00012673220644995637,-0.0001162921770166922,0.00036370219122950454,8,False,0.375,0.631578947368421,False,256,384
12,3,0.00022562525967164977,7.572515940912473e-05,0.0003800905437802994,8,True,0.0234375,0.2054794520547945,False,384,512
12,4,0.00010795760387601278,-4.209149459050949e-06,0.00022433215997885118,8,False,0.140625,0.391304347826087,False,512,640
12,5,0.00022112731354891643,8.382817844947237e-05,0.0004256881400051814,8,True,0.015625,0.16806722689075632,False,640,768
12,6,0.00019130729864607777,5.237958275048372e-05,0.00037252825948174263,8,True,0.0390625,0.25,False,768,896
12,7,0.00013645646322120003,1.1310435887052769e-05,0.0003092595114707665,8,True,0.109375,0.35175879396984927,False,896,1024
12,8,0.00010241817293586208,1.0103941844998322e-05,0.00019901897203800962,8,True,0.09375,0.33707865168539325,False,1024,1152
12,9,5.080789038680334e-05,-5.7260764415255775e-05,0.00013934375436346376,8,False,0.3359375,0.5972222222222222,False,1152,1280
12,10,2.424111027362486e-05,-1.6034063214287946e-05,6.695789097682097e-05,8,False,0.390625,0.648508430609598,False,1280,1408
12,11,2.5524444889921437e-05,6.145757676681747e-06,4.2344254323654563e-05,8,True,0.046875,0.26666666666666666,False,1408,1536
12,12,9.724006923739419e-05,1.992166457787984e-05,0.00019826097351716485,8,True,0.015625,0.16806722689075632,False,1536,1664
12,13,0.0001911977063639474,-6.145005344576774e-06,0.0005222742380849744,8,False,0.1875,0.4436229205175601,False,1664,1792
12,14,7.955145893495744e-05,2.2544524860262287e-05,0.0001689040875874973,8,True,0.015625,0.16806722689075632,False,1792,1920
12,15,5.071660682383818e-05,-8.09831944314015e-06,0.00011499425331223526,8,False,0.171875,0.43052837573385516,False,1920,2048
